Affiliation1,Affiliation2,Ratio,Token_Sort_Ratio
MCI Management Center Innsbruck,Antitrust Division,33,33
MCI Management Center Innsbruck,University of Macau,24,24
MCI Management Center Innsbruck,Sikkim Manipal Institute of Technology,35,35
MCI Management Center Innsbruck,Shu-Te Institute of Technology,26,33
MCI Management Center Innsbruck,Centre de Pneumologie,35,42
MCI Management Center Innsbruck,Advanced Technical Center,43,36
MCI Management Center Innsbruck,Vehicle Development Research Laboratory,40,31
MCI Management Center Innsbruck,U. of Colorado at Colorado Springs,34,25
MCI Management Center Innsbruck,ISVWorld,15,15
MCI Management Center Innsbruck,Surveys.com,14,24
MCI Management Center Innsbruck,Kyung Hee Cyber University,39,32
MCI Management Center Innsbruck,"Donohue, Inc.",27,29
MCI Management Center Innsbruck,"Isky, Inc.",24,26
MCI Management Center Innsbruck,Waseda Business School,30,30
MCI Management Center Innsbruck,Université de la Méditerranée Aix-Marseille II,29,32
MCI Management Center Innsbruck,"ThreadTec, Inc",36,32
MCI Management Center Innsbruck,3M Health Care Consulting,39,36
MCI Management Center Innsbruck,University of San Fransciso,31,31
MCI Management Center Innsbruck,University of Alaska Southeast,26,23
MCI Management Center Innsbruck,Center for Forest Disturbance Science,35,53
MCI Management Center Innsbruck,SALAR,17,17
MCI Management Center Innsbruck,University of Limerick,34,34
MCI Management Center Innsbruck,Technology Transfer Initiative (TTI,33,34
MCI Management Center Innsbruck,Capital One,29,24
MCI Management Center Innsbruck,"Università degli Studi del Piemonte Orientale Amedeo Avogadro, Alessandria",30,31
MCI Management Center Innsbruck,SHL Inc,21,21
MCI Management Center Innsbruck,Arizona Center for Education and Research,47,39
MCI Management Center Innsbruck,"EnCana Oil and Gas (USA), Inc",37,39
MCI Management Center Innsbruck,American University,36,32
MCI Management Center Innsbruck,USDA Forest Service Boise National Forest,31,31
MCI Management Center Innsbruck,US Department of the Interior Bureau Land Management Idaho,36,43
MCI Management Center Innsbruck,Universitatea Româno-Americana din Bucuresti,40,35
MCI Management Center Innsbruck,Azerbaijan State University of Economics (UNEC),36,32
MCI Management Center Innsbruck,Universitaet Muenchen (TUM),38,36
MCI Management Center Innsbruck,Dentsu Inc. Kansai,33,50
MCI Management Center Innsbruck,Daito Bunka University,34,30
MCI Management Center Innsbruck,Women and Newborns Program,39,35
MCI Management Center Innsbruck,UBS Paine Webber,34,30
MCI Management Center Innsbruck,Sirmilik National Park,38,34
MCI Management Center Innsbruck,University of Liechtenstein Institute of Information Systems Hilti Chair of Business Process Management Vaduz,26,34
MCI Management Center Innsbruck,Tensilica Inc.,31,32
MCI Management Center Innsbruck,Sensorica Group,26,30
MCI Management Center Innsbruck,Cochlear Corporation USA,29,29
MCI Management Center Innsbruck,Institut des Sourds de Charlcsbourg Inc,31,31
MCI Management Center Innsbruck,"University of California, San Francisco",31,32
MCI Management Center Innsbruck,Cochlear Ltd.,23,23
MCI Management Center Innsbruck,Département Multimédia,34,35
MCI Management Center Innsbruck,Econometric Institute,42,38
MCI Management Center Innsbruck,Lakeland Community College,32,35
MCI Management Center Innsbruck,E-Papyrus Inc.,27,32
MCI Management Center Innsbruck,Research Department,28,32
MCI Management Center Innsbruck,Yintian Science and Technol. Co. Ltd.,38,34
MCI Management Center Innsbruck,Seoul University of Venture and Information,35,35
MCI Management Center Innsbruck,Imager Software Inc.,47,36
MCI Management Center Innsbruck,UNDP's Asia Pacific Development Information Programme,33,36
MCI Management Center Innsbruck,"GUESS, INC",29,25
MCI Management Center Innsbruck,VCU School of Medicine,26,30
MCI Management Center Innsbruck,Hyundae General Hospital,36,36
MCI Management Center Innsbruck,Institute of Engaged Business Research,38,35
MCI Management Center Innsbruck,World Organisation of Systems and Cybernetics,37,34
MCI Management Center Innsbruck,University of St. Gallen,25,30
MCI Management Center Innsbruck,Weifang Vocational College,35,35
MCI Management Center Innsbruck,"tai'An Coal Mine Machinery Co., Ltd",39,38
MCI Management Center Innsbruck,TEDA International Cardiovascular Hospital,30,33
MCI Management Center Innsbruck,Norwegian Post and Telecommunications Authority,33,33
MCI Management Center Innsbruck,EHESS Ecole des Hautes Etudes en Sciences Sociales,35,35
MCI Management Center Innsbruck,Univ. T.,15,27
MCI Management Center Innsbruck,Indiana University East,37,37
MCI Management Center Innsbruck,City University Business School,39,32
MCI Management Center Innsbruck,Servtag Corporation,28,32
MCI Management Center Innsbruck,University of,18,23
MCI Management Center Innsbruck,Indiana U,30,30
MCI Management Center Innsbruck,James College of Engineering and Technology,35,35
MCI Management Center Innsbruck,Delaware Valley University,32,28
MCI Management Center Innsbruck,Teltech Limited,26,26
MCI Management Center Innsbruck,Villanova School of Business,34,31
MCI Management Center Innsbruck,LDS Hospital,9,14
MCI Management Center Innsbruck,University of Wolverhampton,24,28
MCI Management Center Innsbruck,Institute for the Future,29,33
MCI Management Center Innsbruck,Natural Resources Institute Finland (Luke),41,37
MCI Management Center Innsbruck,Universal Tax Systems,27,27
MCI Management Center Innsbruck,Morgan Chambers,35,35
MCI Management Center Innsbruck,Max Planck Institute of Immunobiology and Epigenetics,33,36
MCI Management Center Innsbruck,Institut für Hygiene und Umwelt,32,43
MCI Management Center Innsbruck,Linden Lab.,29,24
MCI Management Center Innsbruck,France Business School - Tours1,29,30
MCI Management Center Innsbruck,Prince Sultan University,33,33
MCI Management Center Innsbruck,Hospital Notre-Dame,24,24
MCI Management Center Innsbruck,Infosys Ltd.,19,24
MCI Management Center Innsbruck,Faculty University of Bayreuth,33,26
MCI Management Center Innsbruck,Yahoo's Advertising Solutions Group,33,27
MCI Management Center Innsbruck,RuleML Initiative,25,33
MCI Management Center Innsbruck,"A-Star, Institute of Molecular and Cell Biology",28,29
MCI Management Center Innsbruck,Centre for IT and National Development in Africa,41,35
MCI Management Center Innsbruck,EnBW Energie Baden-Württemberg A.G.,33,34
MCI Management Center Innsbruck,University of Massachusetts,31,28
MCI Management Center Innsbruck,Infoscitex Corporation,30,30
MCI Management Center Innsbruck,"U.S. Army Research, Development and Engineering Command",37,33
MCI Management Center Innsbruck,KfW,6,6
MCI Management Center Innsbruck,INET International Inc.,48,42
MCI Management Center Innsbruck,Utica College,27,32
MCI Management Center Innsbruck,Alibaba Group,27,23
MCI Management Center Innsbruck,"Southeast University, Dhaka",28,25
MCI Management Center Innsbruck,Nesta,17,22
MCI Management Center Innsbruck,University of Isfahan,27,27
MCI Management Center Innsbruck,"Islamic Azad University, Najafabad Branch",39,28
MCI Management Center Innsbruck,Merck Consumer Care,36,44
MCI Management Center Innsbruck,DEUTZ AG,15,21
MCI Management Center Innsbruck,Instituto Tecnologico de Ciudad Madero,29,41
MCI Management Center Innsbruck,Rockwell International,34,38
MCI Management Center Innsbruck,MIS,18,12
