Affiliation1,Affiliation2,Ratio,Token_Sort_Ratio
Yangtze Normal University,Sungshin Women's University,62,54
Yangtze Normal University,Information and Communications University,55,48
Yangtze Normal University,Southern University of Science and Technology,40,43
Yangtze Normal University,North South University,64,60
Yangtze Normal University,University of St Andrews,41,53
Yangtze Normal University,New York Times,46,36
Yangtze Normal University,The Amsterdam School of Communications Research - ASCoR,32,33
Yangtze Normal University,Dexia S.A.,23,29
Yangtze Normal University,OptimiseIT AS,32,32
Yangtze Normal University,Deloitte Consulting,32,36
Yangtze Normal University,The Norwegian School of Information Technology,39,39
Yangtze Normal University,System Associates Ltd.,38,39
Yangtze Normal University,Emmanuel College,34,34
Yangtze Normal University,Universite d'Angers,41,59
Yangtze Normal University,Universite d'Orleans,40,62
Yangtze Normal University,Heinrich Heine Universität,51,52
Yangtze Normal University,Chongqing Jiaotong University,56,48
Yangtze Normal University,Guangdong Medical University,68,60
Yangtze Normal University,University of Lucknow,43,57
Yangtze Normal University,Ling and Co,28,33
Yangtze Normal University,California Institute of Technology,34,37
Yangtze Normal University,IDS Scheer AG,16,32
Yangtze Normal University,Continental AG,36,36
Yangtze Normal University,Eastern Illinois University,65,50
Yangtze Normal University,Weber State University,60,60
Yangtze Normal University,MERIDIAN and Scental World,31,31
Yangtze Normal University,Universiteit Hasselt,40,58
Yangtze Normal University,Göteborg University,73,60
Yangtze Normal University,"Catchpoint Systems, Inc",29,30
Yangtze Normal University,Universite de Poitiers,38,55
Yangtze Normal University,Universität Regensburg,38,57
Yangtze Normal University,University of Ljubljana,42,54
Yangtze Normal University,China University of Petroleum (East China),39,46
Yangtze Normal University,Shanghai University of Finance and Economics,43,43
Yangtze Normal University,Mokpo National University,64,60
Yangtze Normal University,Yuhan College,37,37
Yangtze Normal University,Dongseo University,70,60
Yangtze Normal University,Korea Institute of Industry and Technology Information,33,35
Yangtze Normal University,Jiangxi University of Traditional Chinese Medicine,37,43
Yangtze Normal University,Soochow University,56,56
Yangtze Normal University,National Pharmaceutical Engineering Center for Solid Preparation in Chinese Herbal Medicine,26,24
Yangtze Normal University,University af Michigan,43,55
Yangtze Normal University,Unversity of Nebraska,39,57
Yangtze Normal University,Western Pennsylvania Hospital,37,41
Yangtze Normal University,Panoramic Perspectives,43,43
Yangtze Normal University,Lawrence Livermore National Laboratory,38,38
Yangtze Normal University,University of New England Australia,33,47
Yangtze Normal University,Government Personnel Mutual Life Insurance Company,32,35
Yangtze Normal University,Context Knowledge Group,38,33
Yangtze Normal University,CIES-IUL Portuguese Center for Research and studies in Sociology,31,31
Yangtze Normal University,Huawei Technologies Europe,35,35
Yangtze Normal University,Partners for Health NGO,42,42
Yangtze Normal University,AT&T Laboratories Florham Park,33,36
Yangtze Normal University,Nederlandse Organisatie voor toegepast natuurwetenschappelijk onderzoek- TNO,32,30
Yangtze Normal University,Defence Science and Technology Laboratory,33,33
Yangtze Normal University,Northwestern University Feinberg School of Medicine,39,39
Yangtze Normal University,Catholic University of America,55,51
Yangtze Normal University,Beijing City University,58,50
Yangtze Normal University,Academy of Mathematics and System Sciences Chinese Academy of Sciences,27,25
Yangtze Normal University,"Technologikó Ekpaideutikó Idryma, Thessaly",33,34
Yangtze Normal University,Bons Academic Services,30,30
Yangtze Normal University,Institut fu&#x0308;r Wirtschaftsinformatik,30,27
Yangtze Normal University,Xerox Research Centre Europe,30,34
Yangtze Normal University,Toyohashi University of Technology,47,47
Yangtze Normal University,Tetra Pak Global Information Management,38,41
Yangtze Normal University,Bradley University,65,65
Yangtze Normal University,Nan Kai University of Technology,53,49
Yangtze Normal University,University of Science and Technology of Suzhou,28,39
Yangtze Normal University,Högskolan i Borås,33,30
Yangtze Normal University,Universidade Federal do Rio de Janeiro,32,48
Yangtze Normal University,University of Puget Sound,40,48
Yangtze Normal University,Changchun Institute of Technology,34,34
Yangtze Normal University,Changchun Vocational Institute of Technology,38,32
Yangtze Normal University,Dalian Maritime University,63,55
Yangtze Normal University,Purchasing Strategy Office,35,39
Yangtze Normal University,Helmut Schmidt University - University of the Federal Armed Forces Hamburg,30,37
Yangtze Normal University,WIK-Consult GmbH,20,29
Yangtze Normal University,MetaCase,18,30
Yangtze Normal University,UPE Inc,19,25
Yangtze Normal University,University of Evansville,41,53
Yangtze Normal University,Calhoun Community College,40,36
Yangtze Normal University,GE Access,35,35
Yangtze Normal University,Pink Elephant,26,26
Yangtze Normal University,University of Texas McCombs,38,54
Yangtze Normal University,Conet AG,24,30
Yangtze Normal University,Deutsche Telekom,24,24
Yangtze Normal University,Hales Engineering,38,38
Yangtze Normal University,Chung-Ang University,62,53
Yangtze Normal University,Rajshahi University,59,59
Yangtze Normal University,Yuhan College,37,37
Yangtze Normal University,"Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO",34,30
Yangtze Normal University,Bundesministerium des Innern,34,38
Yangtze Normal University,Università degli Studi di Parma,32,47
Yangtze Normal University,"DailyMe, Inc.",21,28
Yangtze Normal University,Yahoo Research Labs,32,32
Yangtze Normal University,"Mid Sweden University, Östersund",46,44
Yangtze Normal University,La Fundacion Universitaria San Pablo (CEU),42,46
Yangtze Normal University,Bain and Company,44,29
Yangtze Normal University,"Ministry of the Interior and Kingdom Relations, Netherlands",33,36
Yangtze Normal University,Windesheim University of Applied Sciences,42,48
Yangtze Normal University,Shenzhen University,68,55
Yangtze Normal University,"University of International Business and Economics, Beijing",33,39
Yangtze Normal University,Universidade do Minho,35,57
Yangtze Normal University,INBEKON Management Institute,38,45
Yangtze Normal University,"University of Applied Sciences Upper Austria, School of Management",29,38
Yangtze Normal University,High Point University,61,52
Yangtze Normal University,Koç Üniversitesi,49,56
Yangtze Normal University,South China Normal University,70,63
Yangtze Normal University,ORT Braude - College of Engineering,37,41
Yangtze Normal University,"MarketWiz, Inc.",25,32
Yangtze Normal University,"University of Southern California, Information Sciences Institute",33,36
Yangtze Normal University,Shenyang Institute of Applied Ecology Chinese Academy of Sciences,33,31
Yangtze Normal University,NOVA Information Management School,37,37
Yangtze Normal University,Tijuana Institute of Technology,32,29
Yangtze Normal University,1Dartmouth College,28,33
Yangtze Normal University,Neumann University,70,65
Yangtze Normal University,University of Texas at Brownsville and Texas Southmost College,25,34
Yangtze Normal University,Tech-X Corporation,33,33
Yangtze Normal University,Boise State University,60,55
Yangtze Normal University,Shu-Te University,62,52
Yangtze Normal University,CNRS Centre National de la Recherche Scientifique,38,35
Yangtze Normal University,Schibsted Classified Media,27,27
Yangtze Normal University,Donghae University,65,60
Yangtze Normal University,Inha Technical College,34,30
Yangtze Normal University,Betfair (Pty.) Ltd.,27,30
Yangtze Normal University,Green Cross Company,36,41
Yangtze Normal University,European Business School (EBS,33,26
Yangtze Normal University,Juin University,60,60
Yangtze Normal University,Yamagata University,73,68
Yangtze Normal University,Autonomie Computing Architecture IBM Software Group,34,29
Yangtze Normal University,North China Pharmaceutical Corporation,35,35
Yangtze Normal University,"Konyang University, College of Medicine",47,41
Yangtze Normal University,City University Business School,43,50
Yangtze Normal University,Vodafone,24,24
Yangtze Normal University,Università degli Studi di Napoli Parthenope,29,39
Yangtze Normal University,Augusta State University,65,49
Yangtze Normal University,BUPA,7,14
Yangtze Normal University,"Research and Planning, Inc.",27,32
Yangtze Normal University,"Informational Technology Services, Inc.",38,42
Yangtze Normal University,"HandySoft Corporation, Korea",34,35
Yangtze Normal University,"National Information Society Agency, Korea",39,36
Yangtze Normal University,IBM Haifa Labs,21,26
Yangtze Normal University,Beijing Red Cross Chaoyang Hospital,33,33
Yangtze Normal University,China University of Petroleum - Beijing,41,48
Yangtze Normal University,Hefei University of Technology,44,51
Yangtze Normal University,Nanjing College of Chemical Technology,38,35
Yangtze Normal University,V.Associates,27,32
Yangtze Normal University,Wisconsin School of Business,34,30
Yangtze Normal University,University College Brussels,38,50
Yangtze Normal University,Institute of Informatic and Management Accounting,35,41
Yangtze Normal University,Socintec (Grupo Azertia),37,38
Yangtze Normal University,Universiti Tenaga Nasional,35,55
Yangtze Normal University,University of Nebraska at Kearney,38,48
Yangtze Normal University,European Tourism Research Institute,40,33
Yangtze Normal University,Far East Data Limited,35,39
Yangtze Normal University,Medical Center of Central Georgia,45,34
Yangtze Normal University,Seton Hall University,65,57
Yangtze Normal University,University of Northern Iowa,38,54
Yangtze Normal University,University of St. Gallen,41,54
Yangtze Normal University,"Institute of Biochemistry and Cell Biology, Shanghai Institute for Biological Sciences Chinese Academy of Sciences",24,23
Yangtze Normal University,Shanghai Institute for Biological Sciences Chinese Academy of Sciences,34,29
Yangtze Normal University,Inner Mongolia University China,61,54
Yangtze Normal University,Institute of Biophysics Chinese Academy of Sciences,26,26
Yangtze Normal University,Second Military Medical University,58,47
Yangtze Normal University,University Hospitals of Leicester NHS Trust,35,41
Yangtze Normal University,H. John Heinz III Sch. Pub. Plcy. M.,23,25
Yangtze Normal University,Indian Railways,35,30
Yangtze Normal University,GBST Holdings Pty Ltd,39,30
Yangtze Normal University,Anti Spam Working Group,33,33
Yangtze Normal University,School of Technology and Management of Viseu,29,29
Yangtze Normal University,Leuphana Universität Lüneburg,48,54
Yangtze Normal University,Lomonosov Moscow State University,52,52
Yangtze Normal University,Institute of Biological Physics of the Academy of Sciences of the USSR,27,27
Yangtze Normal University,Bach Institute of Biochemistry,44,40
Yangtze Normal University,Shenkar Engineering College,35,42
Yangtze Normal University,Columbus State University,56,56
Yangtze Normal University,National University of Sciences and Technology Pakistan,40,38
Yangtze Normal University,Robert Morris University,61,53
Yangtze Normal University,Hochschule Bonn-Rhein-Sieg,27,31
Yangtze Normal University,Beijing Institute of Control Engineering,43,43
Yangtze Normal University,Dingwall Enterprises Ltd,41,41
Yangtze Normal University,SAP (Switzerland) Inc.,34,36
Yangtze Normal University,Western Australian College of Advanced Education,27,30
Yangtze Normal University,US West,25,25
Yangtze Normal University,Duquesne University,59,55
Yangtze Normal University,"Data Scientists, LLC",36,32
Yangtze Normal University,Anhui University of Technology,47,51
Yangtze Normal University,California State University East Bay,49,46
Yangtze Normal University,Penn State Berks,34,39
Yangtze Normal University,Rhode Island Hospital,30,39
Yangtze Normal University,Zhejiang Chinese Medical University,63,63
Yangtze Normal University,University of Bolton,44,58
Yangtze Normal University,Nanchang University,64,59
Yangtze Normal University,Florida Institute of Technology,32,39
Yangtze Normal University,Southwest Petroleum University China,52,46
Yangtze Normal University,Tarim Oilfield Company,34,34
Yangtze Normal University,China National Petroleum Corporation,33,33
Yangtze Normal University,UNSW Australia Business School,36,36
Yangtze Normal University,Colorado State University - Division of Continuing Education,33,36
Yangtze Normal University,SAP Australia Pty Ltd.,34,35
Yangtze Normal University,Sch. of Comp. and Info. Sciences,32,33
Yangtze Normal University,College of Medicine,32,32
Yangtze Normal University,Kühne Logistics University,59,52
Yangtze Normal University,eCampus University,60,56
Yangtze Normal University,Uninettuno University,65,57
Yangtze Normal University,National ICI Australia,38,38
Yangtze Normal University,State University,68,59
Yangtze Normal University,Wilfrid Laurier University,55,51
Yangtze Normal University,École Centrale Paris,40,36
Yangtze Normal University,University of Liechtenstein Vaduz,34,55
Yangtze Normal University,Texas AandM International University,62,49
Yangtze Normal University,Auburn University Montgomery,49,53
Yangtze Normal University,Capital Medical University China,60,53
Yangtze Normal University,Hefei National Laboratory for Physical Sciences at Microscale,30,30
Yangtze Normal University,"Shincron Co., Ltd.",23,30
Yangtze Normal University,National Key Laboratory of Science and Technology on Complex Systems Simulation,29,31
Yangtze Normal University,State Key Laboratory of Silicon Material Science,36,38
Yangtze Normal University,Universite de Moncton,39,57
Yangtze Normal University,"College of Chemistry and Molecular Engineering, Peking University",40,36
Yangtze Normal University,Naval University of Engineering,50,54
Yangtze Normal University,Institute for Community Research,42,39
Yangtze Normal University,Hispanic Health Council,38,38
Yangtze Normal University,"INFOBEYOND TECHNOLOGY, LLC",31,28
Yangtze Normal University,University of Wroclaw,43,61
Yangtze Normal University,SK Hynix Inc.,21,22
Yangtze Normal University,"Tec-Ed, Inc.",22,29
Yangtze Normal University,Caritas Institute of Higher Education,35,42
Yangtze Normal University,The Education University of Hong Kong,48,42
Yangtze Normal University,NEC Corporation,35,35
Yangtze Normal University,Johannes Gutenberg Universität Mainz,56,50
Yangtze Normal University,University of Applied Sciences Upper Austria,35,43
Yangtze Normal University,Universität Bielefeld,39,53
Yangtze Normal University,CNOOC Gas and Power Group,32,28
Yangtze Normal University,Neodin Veterinary Science Institute,37,30
Yangtze Normal University,Seoul Animal Clinic,41,41
Yangtze Normal University,I. T. Partners Ltd.,36,39
Yangtze Normal University,Banner Thunderbird Medical Center,45,38
Yangtze Normal University,Northwestern Polytechnical University State Key Laboratory of Solidification Processing China,31,27
Yangtze Normal University,Harris RF Communications,33,33
Yangtze Normal University,Hebrew University of Jerusalem,47,51
Yangtze Normal University,"Management Science Associates, Inc.",37,38
Yangtze Normal University,Robert Gordon University,61,57
Yangtze Normal University,LibRt B.V.,23,29
Yangtze Normal University,Universite d'Artois,41,55
Yangtze Normal University,AGH University of Science and Technology,40,43
Yangtze Normal University,Peugeot,25,19
Yangtze Normal University,DNV GL AS,29,35
Yangtze Normal University,Universiti Kebangsaan Malaysia,36,51
Yangtze Normal University,Sam Houston State University,57,53
Yangtze Normal University,Sorbonne Universite,55,59
Yangtze Normal University,Hogeschool Gent,35,25
Yangtze Normal University,Universität Witten/Herdecke,35,55
Yangtze Normal University,Daqing Oilfield General Hospital Group in Daqing City of Heilongjiang Province,31,27
Yangtze Normal University,Siping Central Hospital,46,46
Yangtze Normal University,Ministry of Finance and National Planning,36,36
Yangtze Normal University,Utah Division of Wildlife Resources,30,30
Yangtze Normal University,"Edith Cowan University, South West Campus",45,46
Yangtze Normal University,"iTherX Pharmaceuticals, Inc.",38,31
Yangtze Normal University,Hatton Blue Ltd,35,35
Yangtze Normal University,Università degli Studi di Torino,32,43
Yangtze Normal University,"Intel Corporation, China",37,38
Yangtze Normal University,Multimedia University,61,57
Yangtze Normal University,Laboratório Nacional de Engenharia Civil,37,31
Yangtze Normal University,Sprint Nextel,32,37
Yangtze Normal University,ESSCA,13,20
Yangtze Normal University,The Fourth Military Medical University,60,51
Yangtze Normal University,City College of New York,37,29
Yangtze Normal University,Triple,26,19
Yangtze Normal University,Christian-Albrechts-Universität zu Kiel,41,48
Yangtze Normal University,Novantis Group,31,36
Yangtze Normal University,Volpe National Transportation System Center,32,35
Yangtze Normal University,A.T. Kearney Based,33,33
Yangtze Normal University,Universitätsklinikum Münster,34,51
Yangtze Normal University,"Indian Statistical Institute, Kolkata",32,33
Yangtze Normal University,Sungkonghoe University,64,55
Yangtze Normal University,Jeju National University,69,61
Yangtze Normal University,Royal Melbourne Hospital,45,41
Yangtze Normal University,East China Normal University,75,64
Yangtze Normal University,Konyang University,70,60
Yangtze Normal University,Governors State University,67,59
Yangtze Normal University,University of Virginiam,42,58
Yangtze Normal University,Ministry of Health Nairobi,43,39
Yangtze Normal University,EDF Electricite de France,28,36
Yangtze Normal University,Institute for Work and Health Toronto,35,42
Yangtze Normal University,Canadian Arthritis Patient Alliance,30,40
Yangtze Normal University,University of California System,36,50
Yangtze Normal University,Centre for Railway Information Systems,41,41
Yangtze Normal University,University of Évora,45,65
Yangtze Normal University,Universität Konstanz,40,59
Yangtze Normal University,Human Resources Research Organization,32,32
Yangtze Normal University,Lucas Engineering and Systems Ltd,34,41
Yangtze Normal University,MTV Networks Germany GmbH,36,36
Yangtze Normal University,Jönköping International Business School,41,29
Yangtze Normal University,Ghana Institute of Management and Public Administration,35,35
Yangtze Normal University,National Information and Communications Technology Australia,35,38
Yangtze Normal University,Swiss Mobiliar,26,31
Yangtze Normal University,The Richard Stockton College of New Jersey,36,36
Yangtze Normal University,Open Digital Dentistry,47,38
Yangtze Normal University,Academic Centre for Dentistry Amsterdam,41,28
Yangtze Normal University,University of Cincinnat,42,54
Yangtze Normal University,Rosary College,26,31
Yangtze Normal University,DTE Energy Trading,37,42
Yangtze Normal University,Chang'an University,68,59
Yangtze Normal University,Secretaria Municipal de Conservação e Serviços Públicos,30,32
Yangtze Normal University,Eskişehir Osmangazi Üniversitesi,49,54
Yangtze Normal University,Sri Devaraj Urs Educational Trust,31,34
Yangtze Normal University,R.L. Jalappa Institute of Technology,30,27
Yangtze Normal University,Kalsruhe Institute of Technology (KIT),35,33
Yangtze Normal University,CNRS/LIMSI Lab,31,36
Yangtze Normal University,RBIT and Bio-Technology,33,38
Yangtze Normal University,LR University,63,63
Yangtze Normal University,Universiti of Kuala Lumpur,35,47
Yangtze Normal University,EPR Centre,29,29
Yangtze Normal University,Mapua University,63,63
Yangtze Normal University,CWC,0,0
Yangtze Normal University,Mpec,14,14
Yangtze Normal University,IIT Council,33,33
Yangtze Normal University,Jozef Stefan Institute,38,30
Yangtze Normal University,Chhatrapati Shahu Ji Maharaj University,50,44
Yangtze Normal University,UPPCB,7,7
Yangtze Normal University,PCB,0,0
Yangtze Normal University,Awadh University,63,59
Yangtze Normal University,"Dr B. R. Ambedkar University, Agra",51,50
Yangtze Normal University,University of Rzeszów,43,58
Yangtze Normal University,Gannon University,71,62
Yangtze Normal University,Plymouth State University,60,52
Yangtze Normal University,Machine Intelligence Research Labs (MIR Labs) - Scientific Network for Innovation and Research Excellence,23,24
Yangtze Normal University,Cochin University of Science and Technology,35,41
Yangtze Normal University,TEQIP,20,13
Yangtze Normal University,Technische Universität Clausthal,46,46
Yangtze Normal University,Aristotle University of Thessaloniki,49,46
Yangtze Normal University,Androtics LLC,26,26
Yangtze Normal University,Tokyo Metropolitan University,56,48
Yangtze Normal University,Universidade Federal de Juiz de Fora,36,46
Yangtze Normal University,Brno University of Technology,48,52
Yangtze Normal University,Hannan University,71,62
Yangtze Normal University,Vilinius University,55,55
Yangtze Normal University,"Indian Institute of Science, Bangalore",32,39
Yangtze Normal University,Universidad Nacional de Educacion a Distancia,37,40
Yangtze Normal University,State Key Lab,32,37
Yangtze Normal University,Technical University of Sofia,59,52
Yangtze Normal University,Universidade do Algarve,33,54
Yangtze Normal University,University of Michoacan,42,54
Yangtze Normal University,Institute for Advanced Studies in Basic Sciences (IASBS,35,35
Yangtze Normal University,Mälardalens högskola,27,28
Yangtze Normal University,Indian Institute of Technology Banaras Hindu University,50,38
Yangtze Normal University,Université Nice Sophia Antipolis,35,46
Yangtze Normal University,Univerza v Mariboru,36,45
Yangtze Normal University,University of Victoria,43,60
Yangtze Normal University,Bauer College of Business,40,36
Yangtze Normal University,"Compal Communications, Inc.",38,36
Yangtze Normal University,Louisiana State University in Shreveport,46,46
Yangtze Normal University,IK4-Ikerlan Technology Research Centre,35,32
Yangtze Normal University,Universite Rennes 2 Haute Bretagne,34,44
Yangtze Normal University,National Research Council Canada,32,35
Yangtze Normal University,"Swiss Federal Institute of Technology EPFL, Lausanne",31,34
Yangtze Normal University,Kathmandu Living Labs,35,39
Yangtze Normal University,University of Lichtenstein,39,51
Yangtze Normal University,TongMyong University,62,58
Yangtze Normal University,BiZZdesign,23,29
Yangtze Normal University,Dong-A University,67,57
Yangtze Normal University,Högskolan i Halmstad,31,32
Yangtze Normal University,Saginaw Valley State University,57,57
Yangtze Normal University,Management Development Institute Gurgaon,37,43
Yangtze Normal University,Politechnika Poznanska,30,34
Yangtze Normal University,Ling Tung University,67,53
Yangtze Normal University,Pegatron Corporation,31,31
Yangtze Normal University,Eastern Michigan University,65,54
Yangtze Normal University,Doctoral Candidate in Information Systems,39,42
Yangtze Normal University,Paragon Decision Technology,35,31
Yangtze Normal University,Indian Institute of Management Lucknow,35,38
Yangtze Normal University,University of Texas Rio Grande Valley,35,58
Yangtze Normal University,York University's Schulich School of Business,40,46
Yangtze Normal University,Institut d'Administration des Entreprises de Paris,32,32
Yangtze Normal University,307 Hospital of PLA,23,27
Yangtze Normal University,Beijing University of Technology,46,49
Yangtze Normal University,TDS AG,19,19
Yangtze Normal University,Zhejiang University of Finance and Economics,41,55
Yangtze Normal University,Indian Institutes of Managements,39,42
Yangtze Normal University,Fachhochschule Ludwigshafen,27,31
Yangtze Normal University,INRIA Sophia Antipolis,34,38
Yangtze Normal University,Texas State,33,28
Yangtze Normal University,Novell Pty Ltd,31,36
Yangtze Normal University,Yonsei University College of Medicine,45,55
Yangtze Normal University,Università Carlo Cattaneo,36,49
Yangtze Normal University,IÉSEG School of Management,31,28
Yangtze Normal University,Shamoon College of Engineering,44,40
Yangtze Normal University,Institute of Geology and Geophysics Chinese Academy of Sciences,27,27
Yangtze Normal University,Deloitte Research,29,29
Yangtze Normal University,Ruhr-Universitat Bochum,42,58
Yangtze Normal University,Yahoo Inc.,29,24
Yangtze Normal University,Western Business School,33,33
Yangtze Normal University,Western Business School,33,33
Yangtze Normal University,"University of South Florida, Morsani College of Medicine",27,38
Yangtze Normal University,Resultmaker A/S Copenhagen,27,35
Yangtze Normal University,Murray State University Murray,55,51
Yangtze Normal University,Capgemini Consulting,36,31
Yangtze Normal University,Quinnipiac University,61,57
Yangtze Normal University,University of Applied Sciences Upper Austria and University of Linz,39,41
Yangtze Normal University,Yuhan University,68,68
Yangtze Normal University,HV-PCIA,12,19
Yangtze Normal University,Association of Chinese Enterprise Architects,32,29
Yangtze Normal University,"IBM, Kenya",23,29
Yangtze Normal University,SAP (Switzerland) Inc.,34,36
Yangtze Normal University,Dickson Computer Systems,37,41
Yangtze Normal University,University of Kansas Medical Center,37,53
Yangtze Normal University,Otto-Beisheim Graduate School of Management (WHU),27,25
Yangtze Normal University,Linz General Hospital,48,48
Yangtze Normal University,"General Dynamics Mission Systems, Inc.",38,43
Yangtze Normal University,"PepsiCo, Inc.",21,28
Yangtze Normal University,Samil PricewaterhouseCoopers,30,30
Yangtze Normal University,Troy University,65,60
