Affiliation1,Affiliation2,Ratio,Token_Sort_Ratio
Metallurgy School,Marketing Research Manager,37,42
Metallurgy School,Client Service Director,30,30
Metallurgy School,CEO,20,20
Metallurgy School,New York Life Insurance,25,20
Metallurgy School,Colorado State University,24,24
Metallurgy School,Suzhou Psychiatric Hospital,32,36
Metallurgy School,Organisation Mondiale de la Santé,24,29
Metallurgy School,North China University of Water Resources and Electronic Power,25,18
Metallurgy School,VP Business Development,15,20
Metallurgy School,East China University of Political Science and Law,30,24
Metallurgy School,University of Phoenix,32,21
Metallurgy School,Northwest Arkansas Community College,34,30
Metallurgy School,"National University, San Diego",38,30
Metallurgy School,DataServ LLC,34,34
Metallurgy School,Dell SecureWorks,42,42
Metallurgy School,American Economics Institutions Faculty,29,29
Metallurgy School,Chengdu University of Information Technology,30,26
Metallurgy School,Southwest University of Political Science and Law,27,21
Metallurgy School,Swiss Federal Institute of Aquatic Science and Technology,27,27
Metallurgy School,C-DAC,18,18
Metallurgy School,Columbia Asia Hospital,36,36
Metallurgy School,Midland Hospital,36,30
Metallurgy School,Nestle Nutrition,36,36
Metallurgy School,Medical and Scientific Affairs,30,30
Metallurgy School,Consulting + Software AG,24,31
Metallurgy School,Daegu Gyeongbuk Institute of Science and Technology,29,29
Metallurgy School,Loyola University,29,29
Metallurgy School,ELearn Magazine,25,25
Metallurgy School,"Co., Ltd",24,26
Metallurgy School,Design Department,18,29
Metallurgy School,Sungshin University,22,22
Metallurgy School,CERSYRA,25,25
Metallurgy School,"Dublin City Council, Ireland",27,27
Metallurgy School,Infosys Limited,19,19
Metallurgy School,Marketing Intern with Rich Products Corporation,28,25
Metallurgy School,Shanxi Precision Metal Group,31,40
Metallurgy School,Innovation Management Consulting,29,20
Metallurgy School,Hyosung Group,27,27
Metallurgy School,Otto Beisheim Graduate School of Management,33,37
Metallurgy School,AgResearch Ruakura Research Centre,31,27
Metallurgy School,Sheridan College Institute of Technology and Advanced Learning,30,33
Metallurgy School,DemandTec Inc.,26,27
Metallurgy School,Henley Management College and Brunel University,25,22
Metallurgy School,Business Consulting,28,28
Metallurgy School,Singapore Mgmt. U. / Dartmouth College,29,27
Metallurgy School,Camerloher-Gymnasium Freising,35,30
Metallurgy School,Wuhan Institute of Virology Chinese Academy of Sciences,25,25
Metallurgy School,InfoMedia GmbH,32,19
Metallurgy School,Hong Kong Council of Social Service,23,27
Metallurgy School,Oracle Nederland BV,22,28
Metallurgy School,"Siemens Ltd, China",34,24
Metallurgy School,University of North,33,22
Metallurgy School,Hong Kong Technical College,32,36
Metallurgy School,International Management Consultants,34,19
Metallurgy School,Institute of Management Technology,31,31
Metallurgy School,Instituto Politécnico Nacional,30,30
Metallurgy School,Daeduk College,39,26
Metallurgy School,Institute of Design Optimization Co.,23,23
Metallurgy School,Technische Universitï¿½t Mï¿½nchen,24,27
Metallurgy School,Louisianna Tech University,23,23
Metallurgy School,"Facebook, Inc.",26,28
Metallurgy School,Asia-Pacific Institute of Creativity,15,23
Metallurgy School,Bangladesh University of Engineering and Technology,29,26
Metallurgy School,NCR/AT and T Corporation,29,24
Metallurgy School,Daqing Petroleum Institute,28,28
Metallurgy School,Daqing Petroleum Administrative Bureau,22,33
Metallurgy School,Open Polytechnic of New Zealand,29,25
Metallurgy School,Ingersoll-Rand Company,36,36
Metallurgy School,University of Malaysia,31,31
Metallurgy School,Epidemiological Unit,27,27
Metallurgy School,Shamoon College of Engineering,26,38
Metallurgy School,American Health Information Management Association (AHIMA),27,25
Metallurgy School,David R. Cheriton School of Computer Science,30,37
Metallurgy School,Chen Chi University,22,22
Metallurgy School,Jiangxi Province Patent Office,21,21
Metallurgy School,BBN Technologies,30,30
Metallurgy School,Harvey Mudd College,39,28
Metallurgy School,PricewaterhouseCoopers Center for Advanced Research,24,26
Metallurgy School,Southern New Hampshire University,20,24
Metallurgy School,"Applied Reactivity, Inc.",29,21
Metallurgy School,Academy of Arts and Sciences,27,27
Metallurgy School,"Cajana, Inc",21,22
Metallurgy School,Southern Medical University,32,36
Metallurgy School,Zhujiang Hospital,35,29
Metallurgy School,Barclay Research & Knowledge Centre,35,32
Metallurgy School,State University of New York Upstate Medical University,25,28
Metallurgy School,"Beijing Beida Software Engineering Development Co., Ltd",25,23
Metallurgy School,California State U,29,29
