Affiliation1,Affiliation2,Ratio,Token_Sort_Ratio
Xi'an Technological University,USDA ARS National Center for Genetic Resources Preservation,34,36
Xi'an Technological University,Concordia University,64,64
Xi'an Technological University,Guanghua School of Management,41,31
Xi'an Technological University,Kumoh National Institute of Technology,41,38
Xi'an Technological University,Plains Cotton Cooperative Association,42,39
Xi'an Technological University,School of Management,36,32
Xi'an Technological University,Consulting,25,30
Xi'an Technological University,Lehrstuhl für Wirtschaftsinformatik,28,34
Xi'an Technological University,Daqing Oilfield General Hospital,45,42
Xi'an Technological University,Fushun Mining Bureau General Hospital,36,39
Xi'an Technological University,AT&T Communications,37,41
Xi'an Technological University,Heritage Grove Middle School,31,28
Xi'an Technological University,J.P. Morgan Chase & Co.,26,37
Xi'an Technological University,Korea Bio Polytechnic,35,35
Xi'an Technological University,Shenzhen Press Group,24,20
Xi'an Technological University,Campus Parnas,23,23
Xi'an Technological University,"Louisiana Health Care Review, Inc.",38,42
Xi'an Technological University,State Key Laboratory of Information Engineering in Surveying,31,31
Xi'an Technological University,Cyprus International Institute of Management,35,35
Xi'an Technological University,Toyota InfoTechnology Center,52,48
Xi'an Technological University,"Marvell Semiconductor, Inc",29,33
Xi'an Technological University,King Mongkuts University of Technology Thonburi,41,60
Xi'an Technological University,NetDox,17,22
Xi'an Technological University,General Hospital Celje,35,35
Xi'an Technological University,Center of Innovation on Disability and Rehabilitation Research,30,33
Xi'an Technological University,HEALTHeLINK,29,29
Xi'an Technological University,Hebei Agricultural University,61,58
Xi'an Technological University,Vellore Institute of Technology,43,49
Xi'an Technological University,IT Business Information Management,31,31
Xi'an Technological University,Hypertech SA,29,29
Xi'an Technological University,Institute for Industrial Mathematics Israel,33,33
Xi'an Technological University,Universidad de la Laguna,33,52
Xi'an Technological University,Uniwersytet Gdanski,33,45
Xi'an Technological University,"Hanqi Network Technology Co., Ltd.",47,43
Xi'an Technological University,Home Shopping Europe GmbH,25,25
Xi'an Technological University,Trifork AS,20,25
Xi'an Technological University,Systematic A/S,27,32
Xi'an Technological University,University of Iceland,39,59
Xi'an Technological University,Wallace E. Carroll School of Management,35,29
Xi'an Technological University,Perceptive Sciences Corporation,26,33
Xi'an Technological University,The e-Spirit Company GmbH,29,40
Xi'an Technological University,Locus Technologies,54,54
Xi'an Technological University,Accenture LLP,28,28
Xi'an Technological University,Carlson School of the University of Minnesota,51,53
Xi'an Technological University,University of Ohio,42,58
Xi'an Technological University,University Corporation for Atmospheric Research,29,49
Xi'an Technological University,EBC University,59,59
Xi'an Technological University,Open Source Geospatial Foundation,35,35
Xi'an Technological University,Spencer Frost and Co.,27,40
Xi'an Technological University,Mahler,28,28
