Affiliation1,Affiliation2,Ratio,Token_Sort_Ratio
Indian Railways,Hong Kong Council of Social Service,28,28
Indian Railways,Oracle Nederland BV,29,47
Indian Railways,"Siemens Ltd, China",36,38
Indian Railways,University of North,29,29
Indian Railways,Hong Kong Technical College,24,24
Indian Railways,International Management Consultants,35,35
Indian Railways,Institute of Management Technology,33,33
Indian Railways,Instituto Politécnico Nacional,36,32
Indian Railways,Daeduk College,28,14
Indian Railways,Institute of Design Optimization Co.,31,28
Indian Railways,Technische Universitï¿½t Mï¿½nchen,20,23
Indian Railways,Louisianna Tech University,39,39
Indian Railways,"Facebook, Inc.",21,22
Indian Railways,Asia-Pacific Institute of Creativity,31,31
Indian Railways,Bangladesh University of Engineering and Technology,24,30
Indian Railways,NCR/AT and T Corporation,36,36
Indian Railways,Daqing Petroleum Institute,34,34
Indian Railways,Daqing Petroleum Administrative Bureau,34,34
Indian Railways,Open Polytechnic of New Zealand,30,26
Indian Railways,Ingersoll-Rand Company,38,32
Indian Railways,University of Malaysia,43,32
Indian Railways,Epidemiological Unit,34,34
Indian Railways,Shamoon College of Engineering,22,27
Indian Railways,American Health Information Management Association (AHIMA),25,28
Indian Railways,David R. Cheriton School of Computer Science,24,28
Indian Railways,Chen Chi University,35,35
Indian Railways,Jiangxi Province Patent Office,31,36
Indian Railways,BBN Technologies,26,26
Indian Railways,Harvey Mudd College,18,18
Indian Railways,PricewaterhouseCoopers Center for Advanced Research,24,27
Indian Railways,Southern New Hampshire University,25,29
Indian Railways,"Applied Reactivity, Inc.",36,49
Indian Railways,Academy of Arts and Sciences,28,33
Indian Railways,"Cajana, Inc",31,32
Indian Railways,Southern Medical University,38,38
Indian Railways,Zhujiang Hospital,38,31
Indian Railways,Barclay Research & Knowledge Centre,24,25
Indian Railways,State University of New York Upstate Medical University,26,26
Indian Railways,"Beijing Beida Software Engineering Development Co., Ltd",23,29
Indian Railways,California State U,36,36
Indian Railways,Princess Sumaya University,34,34
Indian Railways,Qunnipiac University,40,40
Indian Railways,Ernst and Young,33,33
Indian Railways,Cabrini College,33,33
Indian Railways,LEMNA,20,20
Indian Railways,Texas Southern University,30,30
Indian Railways,Expw: Consulting,19,33
Indian Railways,Yantai University,38,38
Indian Railways,Appalachien State University,33,33
Indian Railways,PliXos GmbH,15,23
Indian Railways,The London School of Econmocis and Political Science,27,24
Indian Railways,Ordina Finance,41,55
Indian Railways,Jiangsu Province Hospital,35,35
Indian Railways,EAStreet CAROLINA UNIVERSITY,33,33
Indian Railways,Hangzhou Automotive Engine Plant,30,34
Indian Railways,College of Telecommunications and Information Technology,28,28
Indian Railways,Fourth Shift,15,15
Indian Railways,"Aclima, Inc.",30,32
Indian Railways,U.S. General Services Administration,27,40
Indian Railways,Network Centric Operations,34,39
Indian Railways,Finnish Air Force HQ,34,29
Indian Railways,Samsung Research America,36,36
Indian Railways,Yichun University,38,31
Indian Railways,Tobacco Monopoly Administration of Changsha County,28,28
Indian Railways,San Jose University,35,35
Indian Railways,ITHUM Srl,33,33
Indian Railways,OC/ACE,10,19
Indian Railways,Network Foundation and D-Age Management Limited,26,23
Indian Railways,RISE Viktoria,36,36
Indian Railways,Veterans Administration,37,47
Indian Railways,Universite Paris-Saclay,42,37
Indian Railways,"Advanced Semiconductor Engineering, Inc.",25,26
Indian Railways,Dj and Dj Pty Ltd,31,31
Indian Railways,Mechanical Engineering,32,43
Indian Railways,Center for Advanced Technologies,30,30
Indian Railways,Tianjin Third Central Hospital,40,31
Indian Railways,Tianjin Haihe Hospital,43,32
Indian Railways,Community Wireless Infrastructure Research Project/Deep Tech,19,27
Indian Railways,University of Science and Technology of Chi,24,28
Indian Railways,N.S.W. State Fisheries,32,33
Indian Railways,MIT Haystack Observatory,31,26
Indian Railways,Charles Darwin University,35,35
Indian Railways,Information Systems at the University of Colorado in Colorado Springs,29,24
Indian Railways,Best Practice Consulting AG (BPC),25,30
Indian Railways,Mount Olive College,24,18
Indian Railways,Child and Adolescent Team,40,35
Indian Railways,Ernst and Young Centre for Business Innovation,23,30
Indian Railways,St Francis Xavier U,29,29
Indian Railways,University of Colorado Denve,28,28
Indian Railways,Independent Researcher,38,38
Indian Railways,Lusófona University,35,36
Indian Railways,"ALDI, Inc.",32,35
Indian Railways,Economic Commission for West Africa,32,28
Indian Railways,University of Virginia�s McIntire School of Commerce,21,24
Indian Railways,Reco Bell Inc.,14,29
Indian Railways,Media Defender: Inc,35,42
Indian Railways,Universidad PolitCrossed D Signcnica de Madrid,23,26
Indian Railways,IT Outsourcing,28,28
Indian Railways,Institute of Information Theory and Automation of the Academy of Sciences of the Czech Republic,22,18
Indian Railways,Seinäjoen Ammattikorkeakoulu,33,24
Indian Railways,Université Jean Monnet Saint Etienne,27,32
Indian Railways,Distimo,27,27
Indian Railways,Waikato Institute of Technology,26,35
Indian Railways,Baker College,21,21
Indian Railways,National Medical Research Council (NMRC),36,34
Indian Railways,Holy Cross Health System,31,26
Indian Railways,The W. A. Franke College of Business,24,24
Indian Railways,"Protean, Inc.",29,38
Indian Railways,Vector Consulting Services,34,34
Indian Railways,Nijenrode,33,33
Indian Railways,Pohang Iron & Steel Co,27,34
Indian Railways,Korea Conformity Laboratories,32,36
Indian Railways,Cyanamid (Singapore) Pvt. Ltd,27,29
Indian Railways,Hochschule für Philosophie,24,20
Indian Railways,Saint Mary's College of California,29,37
Indian Railways,Institut Teknologi Bandung,29,29
Indian Railways,Farmingdale State College,35,30
Indian Railways,Texas A and M International University,34,38
