Affiliation1,Affiliation2,Ratio,Token_Sort_Ratio
Ernst and Young,Epslilon Inc.,36,30
Ernst and Young,I5-SKS German National Research Center for Computer Science,30,22
Ernst and Young,Unternehmensberatung GmbH,40,45
Ernst and Young,J. Mack Robinson College of Business,31,32
Ernst and Young,Scott AFB,33,33
Ernst and Young,Qufu Normal University,27,38
Ernst and Young,Pennsylvania Stt. Univ. Harrisburg,37,38
Ernst and Young,Debis Systemhaus MEB,29,34
Ernst and Young,Yahoo Research Barcelona,31,41
Ernst and Young,Chongqing Youth Vocational and Technical College,29,35
Ernst and Young,Arkansas Tech Universit,37,42
Ernst and Young,Al-Zaytoonah University of Jordan,33,46
Ernst and Young,Yunnan Branch of China Development Bank,26,37
Ernst and Young,Dushu Lake,24,24
Ernst and Young,IBM,0,0
Ernst and Young,Rollins School of Public Health,30,30
Ernst and Young,National Computer Systems,30,30
Ernst and Young,Chu Hai College,33,20
Ernst and Young,Institute for Information Systems,33,33
Ernst and Young,Historic New Orleans Collection,35,30
Ernst and Young,University of Guglielmo Marconi,35,35
Ernst and Young,Ecologia Applicata Italia s.r.l.,21,22
Ernst and Young,Electronic Data Systems,37,37
Ernst and Young,Alstom,29,38
Ernst and Young,Bellevue University,29,35
Ernst and Young,Solution Architect Bei Sorman I.,30,35
Ernst and Young,University of Missouriand-St. Louis,44,37
Ernst and Young,Xingyi People's Hospital,21,36
Ernst and Young,Medien Management Institut an der Hochschule Fresenius,35,35
Ernst and Young,Saint Vincent College,39,33
Ernst and Young,Sam Houston State University,33,33
Ernst and Young,Grounded Theory Institute,30,40
Ernst and Young,Madras School of Economics,29,29
Ernst and Young,Green Accounting for Indian States and Union Territories Project (GAISP,30,28
Ernst and Young,Snitker and Co.,53,41
Ernst and Young,PWH Data Centre,27,27
Ernst and Young,Endoscopy Centre,32,39
Ernst and Young,Office of Educational Services,22,27
Ernst and Young,Computer Services Unit,32,38
Ernst and Young,Medical Media Services,22,32
Ernst and Young,Hospital Authority - Information Systems,25,26
Ernst and Young,National Ecological Observatory Network,26,30
Ernst and Young,Hilti AG,35,26
Ernst and Young,University of Caigary,39,39
Ernst and Young,INC,11,11
Ernst and Young,National Center for the Improvement of Educational Assessment,24,26
Ernst and Young,Research Institute for Design,36,32
Ernst and Young,Saint Petersburg State University,33,33
Ernst and Young,Jiangsu Provincial People’s Hospital Zhong shan Rehabilitation Branch,24,26
Ernst and Young,Wuxi Hand Surgery Hospital,34,44
Ernst and Young,CSSS Haut-Richelieu Rouville,28,28
Ernst and Young,Parker Associates,31,25
Ernst and Young,Steinbeis-Hochschule-Berlin,29,33
