Affiliation1,Affiliation2,Ratio,Token_Sort_Ratio
Tsinghua University,"Persistent Systems, Inc.",33,44
Tsinghua University,Digital Equipment Coorporation,37,41
Tsinghua University,Opinion Research Corporation,26,34
Tsinghua University,Ukrainian Institute on Public Health Policy,32,29
Tsinghua University,Ukrainian Academy of Public Service,33,30
Tsinghua University,Systems Research Group,24,34
Tsinghua University,Yuan-Pei University of Science and Technology,41,47
Tsinghua University,North China Grid Company Limited,35,35
Tsinghua University,CESAG Research Center,35,30
Tsinghua University,Bull HN Worldwide Information Systems,29,25
Tsinghua University,Boston Eye Group,29,29
Tsinghua University,Norl/icasfe/Ti University,59,59
Tsinghua University,"Authur D. Little, Inc.",34,37
Tsinghua University,F. Mason and Associates,33,24
Tsinghua University,Royal Free Hampstead NHS Trust,29,33
Tsinghua University,Guangdong Cardiovascular Institute,38,38
Tsinghua University,"Chung-Ang University, College of Medicine",47,51
Tsinghua University,"Samsung Medical Center, Sungkyunkwan University",52,52
Tsinghua University,Ewha Womans University School of Medicine,43,47
Tsinghua University,"Kyung Hee University (KHU), College of Medicine",42,44
Tsinghua University,"Inje University, College of Medicine",47,48
Tsinghua University,"Dongguk University, College of Medicine",48,49
Tsinghua University,"Inha University, College of Medicine",55,56
Tsinghua University,Korea Centers for Disease Control & Prevention,28,25
Tsinghua University,Sejong General Hospital,48,33
Tsinghua University,Kyungpook National University Hospital,53,56
Tsinghua University,"Ajou University, School of Medicine",44,53
Tsinghua University,"Dankook University, College of Medicine",41,46
Tsinghua University,"Hallym University, College of Medicine",46,50
Tsinghua University,Humanworkers,45,45
Tsinghua University,Salesforce,28,28
Tsinghua University,"American Express, New York",31,32
Tsinghua University,Universidad Autónoma de Aguascalientes,35,50
Tsinghua University,Fifth Third Bank,29,29
Tsinghua University,Groupe de Recherche Angevin en Économie et Management,22,23
Tsinghua University,Centeral Lab. for Agriculture Expert Systems,25,26
Tsinghua University,Business & Decision,37,39
Tsinghua University,National Wetlands Research Center,35,31
Tsinghua University,Chuncheon Bioindustry Foundation,27,31
Tsinghua University,IPI GmbH,22,37
Tsinghua University,D-BOX Technologies Inc.,33,34
Tsinghua University,SAP Research,32,26
Tsinghua University,Institut für Informationsverarbeitung,39,36
Tsinghua University,E.J. Ourso Coll. Bus. Admin.,21,33
Tsinghua University,Active Life and Sports Physical Therapy Center,31,34
Tsinghua University,Rothman Institute,44,33
Tsinghua University,Jinwen University of Science and Technology,42,48
Tsinghua University,Telstra,31,31
Tsinghua University,Pope County Library System,31,31
Tsinghua University,Lone Star College CyFair,23,33
Tsinghua University,"The Staten Group, Inc.",34,31
Tsinghua University,Seitoku University,76,76
Tsinghua University,University of Exeter Medical School,37,52
Tsinghua University,USC,18,18
Tsinghua University,Aletheia University,74,74
Tsinghua University,Royal Roads University,59,63
Tsinghua University,"Danish Ministry of Science, Technology and Innovation",28,34
Tsinghua University,School of Business,38,27
Tsinghua University,Ernst and Young Transaction Advisory Services,31,31
Tsinghua University,Cetrea A/S,28,34
Tsinghua University,The Management College,29,24
Tsinghua University,Parkland Center for Clinical Innovation,28,28
Tsinghua University,Holy Cross Health System Corporation,25,29
Tsinghua University,Centre of Expertise in Electronic Commerce,30,26
Tsinghua University,Lake Constance University,59,64
Tsinghua University,Hochschule Konstanz,37,37
Tsinghua University,"Services répartis, architecture modélisation validation administration de réseaux",22,27
Tsinghua University,Vista University,74,57
Tsinghua University,Wu-Feng Institute of Technology,32,32
Tsinghua University,Swarthmore College,22,22
Tsinghua University,Xelocity Limited,29,34
Tsinghua University,Ahmadu Bello University,62,62
Tsinghua University,Servoy,32,32
Tsinghua University,"University of Delhi, School of Economics",34,48
Tsinghua University,ENAP,17,17
Tsinghua University,"Quantitech, Inc.",34,42
Tsinghua University,Planon B.V.,20,21
Tsinghua University,St. Catharina Eindhoven,38,49
Tsinghua University,Nanjing College of Chemical Technology,28,25
Tsinghua University,LORIA Laboratoire Lorrain de Recherche en Informatique et ses Applications,24,24
Tsinghua University,JPMorgan Chase,24,24
Tsinghua University,Wuhan Institute of Physics and Mathematics Chinese Academy of Sciences,25,20
Tsinghua University,Guangdong Power Grid Company Ltd.,31,27
Tsinghua University,Gangneung-Wonju National University,56,56
Tsinghua University,Claremont Graduate University,62,62
Tsinghua University,Shenyang Agricultural University,63,59
Tsinghua University,University Co-operative Bookshop Ltd,36,51
Tsinghua University,Mercer University,61,61
Tsinghua University,Southern California Edison Company,30,30
Tsinghua University,Powerlogos Design,28,39
Tsinghua University,Inc. in Tampa,31,32
Tsinghua University,Professor of Marketing at the Henley Management College in the,25,22
Tsinghua University,"Day and Zimmermann, Inc",33,34
Tsinghua University,Russian Academy of Sciences,35,30
Tsinghua University,Express Scripts Holding Company,32,32
Tsinghua University,"OLEV Co., Ltd.",12,20
Tsinghua University,South Infirmary-Victoria University Hospital,48,48
Tsinghua University,Engineering Systems MIT,38,38
Tsinghua University,University of Western,50,55
Tsinghua University,University of Loughborough,44,62
Tsinghua University,British Telecom Research Lab,30,34
Tsinghua University,Bentley University,65,65
Tsinghua University,Advisory Services,28,28
Tsinghua University,Dunwoody Medical Center,29,29
Tsinghua University,"Prevention Research Center, Berkeley",33,22
Tsinghua University,CANNY Consultants Pte. Ltd.,26,27
Tsinghua University,UPCT,17,17
Tsinghua University,Deloitte,22,22
Tsinghua University,"University of the West of Scotland, School of Business and Enterprise",25,37
Tsinghua University,"The Boston Consulting Group, Inc.",31,36
Tsinghua University,Hochschule Pforzheim,31,31
Tsinghua University,EMPRISE Consulting Group,28,37
Tsinghua University,Our Lady of the Lake University,56,52
Tsinghua University,University of Wales,53,58
Tsinghua University,Xuanwu Hospital Capital Medical University,46,49
Tsinghua University,University of Paris Ouest Nanterre,38,53
Tsinghua University,F4energy Ltd,26,26
Tsinghua University,"Informatique, Biologie Intégrative et Systèmes Complexes",27,31
Tsinghua University,"The Right Incentive, LLC and Mount Saint Mary College",36,31
Tsinghua University,EF International Academy,33,28
Tsinghua University,Riga Business School,41,36
Tsinghua University,Cenisius College,29,29
Tsinghua University,SAP,18,18
Tsinghua University,China National Aeronautical Radio Electronics Research Institute,31,24
Tsinghua University,USTC-CityU Joint Advanced Research Center,33,30
Tsinghua University,Jianghan University,84,84
Tsinghua University,Acxiom Corporation,22,22
Tsinghua University,University of Macedonia,48,62
Tsinghua University,Reputation Inc.,29,30
Tsinghua University,Taiwan Daedalus Door Control,30,21
Tsinghua University,Melbourne Orthopaedic Group,22,35
