Affiliation1,Affiliation2,Ratio,Token_Sort_Ratio
ETH Zürich El. Engineering,Guangxi Medical University,38,36
ETH Zürich El. Engineering,College of Business Administration of Toledo,29,26
ETH Zürich El. Engineering,LivingSocial,26,33
ETH Zürich El. Engineering,Zhejiang Shuren University,38,44
ETH Zürich El. Engineering,Costco Wholesale,29,15
ETH Zürich El. Engineering,San Francisco State University,43,30
ETH Zürich El. Engineering,Hamilton Public Library,33,30
ETH Zürich El. Engineering,Donghua University,32,33
ETH Zürich El. Engineering,Shanghai Maya Audio-Video Franchise Corporation,30,28
ETH Zürich El. Engineering,Friedrich Schiller Universität Jena,46,38
ETH Zürich El. Engineering,The German University in Cairo (GUC,39,41
ETH Zürich El. Engineering,Martin-Universität Halle-Wittenberg,36,34
ETH Zürich El. Engineering,University of Stirling,42,43
ETH Zürich El. Engineering,Yokohama University,31,37
ETH Zürich El. Engineering,Tatung University,33,34
ETH Zürich El. Engineering,CoreLogic Inc.,35,38
ETH Zürich El. Engineering,Prudential Financial,35,32
ETH Zürich El. Engineering,San Jose State University,35,37
ETH Zürich El. Engineering,Nanjing University of Aeronautics and Astronautics,29,32
ETH Zürich El. Engineering,"Hitachi-LG Data Storage, Inc.",36,31
ETH Zürich El. Engineering,Hospital Universitario Araba,33,38
ETH Zürich El. Engineering,Hospital Universitari Vall d'Hebron,33,37
ETH Zürich El. Engineering,Hospital Torrevieja Salud Torrevieja,32,30
ETH Zürich El. Engineering,Hospital Universitario Central de Asturias,32,36
ETH Zürich El. Engineering,Trinity University,41,33
ETH Zürich El. Engineering,Federal University of Pernambuco - UFPE,31,36
ETH Zürich El. Engineering,Greylock Partners,33,34
ETH Zürich El. Engineering,Coll. Admin. Bus.,28,26
ETH Zürich El. Engineering,U.S. Army Engineer Research and Development Center,34,44
ETH Zürich El. Engineering,CISI Group,22,24
ETH Zürich El. Engineering,"Mercy University Hospital Cork, Ireland",31,32
ETH Zürich El. Engineering,BASF SE,12,13
ETH Zürich El. Engineering,Dalian Institute of Chemical Physics Chinese Academy of Sciences,29,34
ETH Zürich El. Engineering,Center for REsearch And Telecommunication Experimentation for NETworked communities,33,30
ETH Zürich El. Engineering,Architecture and Shared Technology,33,31
ETH Zürich El. Engineering,Perdue School of Business,35,37
ETH Zürich El. Engineering,University of Arizona Cancer Center,39,34
ETH Zürich El. Engineering,Yale University School of Medicine,40,34
ETH Zürich El. Engineering,Steria Mummert Consulting AG,37,42
ETH Zürich El. Engineering,Rock Mobile,27,29
ETH Zürich El. Engineering,University of Chinese Academy of Sciences,33,37
ETH Zürich El. Engineering,University of Guam,27,33
ETH Zürich El. Engineering,Tucson Police Department,36,33
ETH Zürich El. Engineering,Anthens Univ. of Econ. and Business,39,39
ETH Zürich El. Engineering,Ching Kuo Institute of Management & Health,29,34
ETH Zürich El. Engineering,"Erasmus School of Economics, Econometric Institute",37,36
ETH Zürich El. Engineering,Salford City Council,22,23
ETH Zürich El. Engineering,7P Solutions and Consulting AG,29,33
ETH Zürich El. Engineering,Laurentides Regional Health and Social Agency,37,35
ETH Zürich El. Engineering,West Chester University,49,43
ETH Zürich El. Engineering,Rennes School of Business,35,37
ETH Zürich El. Engineering,CNCERT/CC,23,30
ETH Zürich El. Engineering,Forschungszentrum Informatik,33,31
ETH Zürich El. Engineering,Departamento de Gestion de Empresas,36,34
ETH Zürich El. Engineering,Universidad Pública de Navarra,32,34
ETH Zürich El. Engineering,XamaX Consultancy Pty. Ltd.,19,20
ETH Zürich El. Engineering,Hochschule Reutlingen,43,31
ETH Zürich El. Engineering,Massachusetts Institute of Technology PhD Alum ('07),26,33
ETH Zürich El. Engineering,California State University Sacramento,34,32
ETH Zürich El. Engineering,Suwon University,29,35
ETH Zürich El. Engineering,First People's Hospital of Changsha,26,27
ETH Zürich El. Engineering,Universidad de Navarra,33,35
ETH Zürich El. Engineering,National Aeronautics and Space Administration,37,32
ETH Zürich El. Engineering,M.S. Ramaiah Medical College,41,39
ETH Zürich El. Engineering,Hunan Institute of Science and Technology,33,34
ETH Zürich El. Engineering,not available,26,22
ETH Zürich El. Engineering,Eastern Macedonia and Thrace Institute of Technology,33,39
