Affiliation1,Affiliation2,Ratio,Token_Sort_Ratio
University of Michigan School of Information,InfoBeyond Technology LLC,35,41
University of Michigan School of Information,Fidelity Management Research India,44,31
University of Michigan School of Information,Burapha University,32,48
University of Michigan School of Information,Faculty Block,21,28
University of Michigan School of Information,Seabrook Research Ltd.,27,25
University of Michigan School of Information,PWC Consulting,28,24
University of Michigan School of Information,Personalized Medicine Coalition,51,48
University of Michigan School of Information,University of South Pacific,56,54
University of Michigan School of Information,A'Sharqiyah University,30,52
University of Michigan School of Information,Trisept Solutions,36,33
University of Michigan School of Information,Karlsruhe Institute for Technology,36,33
University of Michigan School of Information,Korea Institute of S&T Evaluation and Planning,36,44
University of Michigan School of Information,Brigbam Young University,29,44
University of Michigan School of Information,Montana State University - Billings,41,52
University of Michigan School of Information,MIT,13,13
University of Michigan School of Information,Law and Economic Consulting Group (LECG,34,37
University of Michigan School of Information,University of Frankfurtam Main,59,59
University of Michigan School of Information,Dep of Business Information Systems,51,46
University of Michigan School of Information,Technische Universität Mönchen,41,53
University of Michigan School of Information,Xi’an Jiao tong University,31,54
University of Michigan School of Information,Leicester General Hospital,34,37
University of Michigan School of Information,Northwest Center for Community Mental Health,34,36
University of Michigan School of Information,Sheppard Pratt Health System,25,31
University of Michigan School of Information,Private Practice,27,30
University of Michigan School of Information,Université Libanaise,47,48
University of Michigan School of Information,Yildirim Beyazit Üniversitesi,27,33
University of Michigan School of Information,Object Management Group (OMG,31,28
University of Michigan School of Information,Global University Alliance,46,51
University of Michigan School of Information,LEGO System AS,21,28
University of Michigan School of Information,AB Electrolux,18,21
University of Michigan School of Information,Boehringer Ingelheim Pharma GmbH & Co. KG,31,32
University of Michigan School of Information,Business Modeling and Integration (BMI) task force,40,37
University of Michigan School of Information,Global Business Process User Group,31,36
University of Michigan School of Information,Lean Enterprise Institute Inc,33,33
University of Michigan School of Information,FEAC Institute,28,28
University of Michigan School of Information,Wiesbaden Business School,38,38
University of Michigan School of Information,Office Depot,25,29
University of Michigan School of Information,Fujitsu North America,31,37
University of Michigan School of Information,German Federal Employment Agency,32,29
University of Michigan School of Information,NATO Allied Command Transformation,49,33
University of Michigan School of Information,"Business Process Management, Inc. (BPMI",36,32
University of Michigan School of Information,"Maersk Line, Denmark",31,35
University of Michigan School of Information,Sankt-Peterburgskij Gosudarstvennyj Universitet Telekommunikacij imeni professora Bonch-Bruevicha,34,37
University of Michigan School of Information,IMC,13,13
University of Michigan School of Information,European Patent Office,33,36
University of Michigan School of Information,Bundesagentur für Arbeit,32,24
University of Michigan School of Information,Instituttet for Fremtidsforskning Copenhagen,39,36
University of Michigan School of Information,Government of,28,28
University of Michigan School of Information,NonLife Business Unit,31,34
