Affiliation1,Affiliation2,Ratio,Token_Sort_Ratio
Wuhan University,Ministry of Finance and National Planning,21,32
Wuhan University,Utah Division of Wildlife Resources,31,31
Wuhan University,"Edith Cowan University, South West Campus",49,43
Wuhan University,"iTherX Pharmaceuticals, Inc.",27,33
Wuhan University,Hatton Blue Ltd,45,39
Wuhan University,Università degli Studi di Torino,38,38
Wuhan University,"Intel Corporation, China",20,26
Wuhan University,Multimedia University,70,54
Wuhan University,Laboratório Nacional de Engenharia Civil,25,33
Wuhan University,Sprint Nextel,34,34
Wuhan University,ESSCA,19,29
Wuhan University,The Fourth Military Medical University,52,37
Wuhan University,City College of New York,20,25
Wuhan University,Triple,18,18
Wuhan University,Christian-Albrechts-Universität zu Kiel,44,41
Wuhan University,Novantis Group,27,33
Wuhan University,Volpe National Transportation System Center,24,27
Wuhan University,A.T. Kearney Based,29,24
Wuhan University,Universitätsklinikum Münster,41,48
Wuhan University,"Indian Statistical Institute, Kolkata",26,27
Wuhan University,Sungkonghoe University,68,53
Wuhan University,Jeju National University,70,50
Wuhan University,Royal Melbourne Hospital,40,30
Wuhan University,East China Normal University,64,45
Wuhan University,Konyang University,76,59
Wuhan University,Governors State University,57,48
Wuhan University,University of Virginiam,51,62
Wuhan University,Ministry of Health Nairobi,33,33
Wuhan University,EDF Electricite de France,24,34
Wuhan University,Institute for Work and Health Toronto,26,26
Wuhan University,Canadian Arthritis Patient Alliance,27,31
Wuhan University,University of California System,43,43
Wuhan University,Centre for Railway Information Systems,26,30
Wuhan University,University of Évora,57,71
Wuhan University,Universität Konstanz,50,51
Wuhan University,Human Resources Research Organization,38,26
Wuhan University,Lucas Engineering and Systems Ltd,37,37
Wuhan University,MTV Networks Germany GmbH,29,29
Wuhan University,Jönköping International Business School,25,30
Wuhan University,Ghana Institute of Management and Public Administration,25,25
Wuhan University,National Information and Communications Technology Australia,24,24
Wuhan University,Swiss Mobiliar,27,27
Wuhan University,The Richard Stockton College of New Jersey,31,31
Wuhan University,Open Digital Dentistry,37,42
Wuhan University,Academic Centre for Dentistry Amsterdam,29,25
Wuhan University,University of Cincinnat,51,51
