Affiliation1,Affiliation2,Ratio,Token_Sort_Ratio
College of Business Administration,School of Social,40,32
College of Business Administration,TD Ameritrade Inc,35,43
College of Business Administration,University of Louisana Monroe,41,35
College of Business Administration,Compliance and Risks,41,37
College of Business Administration,South Carelia Polytechnic,27,31
College of Business Administration,Multinational Development of Women in Technology (MDWIT),33,43
College of Business Administration,Science and Technology Policy Institute (STEPI),35,48
College of Business Administration,Guangdong Institute of Microbiology,35,49
College of Business Administration,Shell Canada Limited,33,37
College of Business Administration,IBM Taiwan Corporation,39,36
College of Business Administration,Informission,35,30
College of Business Administration,George Tech,27,22
College of Business Administration,Munich Re UK Life Branch,34,34
College of Business Administration,Dickson Computer Systems,34,34
College of Business Administration,Polaroid Corporation,41,37
College of Business Administration,Universidade Atlântica,32,36
College of Business Administration,Olm Systems,31,22
College of Business Administration,German University of Administrative Sciences Speyer,49,54
College of Business Administration,BiZZdesign,27,23
College of Business Administration,University of Applied Sciences of Zwickau,35,32
College of Business Administration,Arizona Department of Health Services,34,37
College of Business Administration,Weifang University,35,31
College of Business Administration,Universidad de La Habana,28,28
College of Business Administration,Shaanxi University of Technology,27,30
College of Business Administration,Open Text,28,19
College of Business Administration,School of Management,44,37
College of Business Administration,"Cook Systems International, Inc.",52,44
College of Business Administration,"Jaguar Land Rover, UK",25,30
College of Business Administration,IT Institute,30,35
College of Business Administration,NYC,5,11
College of Business Administration,Uniwersytet im. Adama Mickiewicza w Poznaniu,33,39
College of Business Administration,Sydney Children's Hospital,30,30
College of Business Administration,Federal Ministry of Health Nigeria,38,44
College of Business Administration,Nigeria's National Primary Health Care Development Agency (NPHCDA),30,33
College of Business Administration,WHO,5,5
College of Business Administration,UNICEF,15,25
College of Business Administration,CORE Group Partners Project,39,30
College of Business Administration,Center for Substance Abuse Treatment,51,37
College of Business Administration,Symbiosis Institute of Operations Management,38,38
College of Business Administration,Villa Maria Society,30,38
College of Business Administration,Kenyatta University,30,30
College of Business Administration,University of Venda for Science and Technology,35,40
College of Business Administration,University of Nairobi,36,36
College of Business Administration,Insight Centre for Data Analytics,36,42
College of Business Administration,HP European Innovation Center,35,32
College of Business Administration,Softeco Sismat SpA,38,38
College of Business Administration,Innovation Lab. Comverse,28,35
College of Business Administration,Shanghai Software Center,31,34
College of Business Administration,Palmetto Health Richland,34,31
College of Business Administration,"Arab Academy for Banking and Financial Sciences, Jordan",40,36
College of Business Administration,Adler Planetarium,31,27
College of Business Administration,Baxter Healthcare Corporation,35,38
College of Business Administration,Royal Tropical Institute - KIT,38,39
College of Business Administration,Faculty of Economics and Business Administration,71,73
College of Business Administration,Jimei University,32,28
College of Business Administration,University of Sydney Faculty of Health Sciences,37,35
College of Business Administration,ACT Health,23,23
College of Business Administration,Canberra Hospital,31,31
College of Business Administration,Faculty of Engineering,43,39
College of Business Administration,NERA Economic Consulting,38,34
College of Business Administration,Amsterdam Business School,44,64
College of Business Administration,Shanghai Institute of Planned Parenthood Research,34,34
College of Business Administration,University of International Business and Economy,44,44
College of Business Administration,ESAN,21,16
College of Business Administration,Cape Breton University,39,32
College of Business Administration,Shanghai BizEngine Consulting Co,36,33
College of Business Administration,Southwestern University of Finance,38,32
College of Business Administration,Ningbo City College,26,45
College of Business Administration,Ivey School,22,27
College of Business Administration,Center for Research on Information Technology and Organizations (CRITO),38,41
College of Business Administration,Mittuniversitetet,27,39
College of Business Administration,MYcroarray,23,14
College of Business Administration,Wilson Learning Corporation,43,39
College of Business Administration,Jaypee Business School,50,46
College of Business Administration,Nanjing Institute of Technology,31,40
College of Business Administration,Prince of Wales Hospital Hong Kong,41,38
College of Business Administration,JFR of CNUandICT,36,32
