Affiliation1,Affiliation2,Ratio,Token_Sort_Ratio
University of New Mexico,Institute of Information Management,41,34
University of New Mexico,University of Toronto Faculty of Medicine,62,62
University of New Mexico,SAP (Schweiz) AG,25,21
University of New Mexico,Singapore University,45,64
University of New Mexico,University of International Business and Economics in China,48,51
University of New Mexico,Huainan Normal University,41,61
University of New Mexico,NZMP Ltd.,12,12
University of New Mexico,Brandeis University,47,60
University of New Mexico,Business Science Institute,36,36
University of New Mexico,University Hospital of North Norway,58,64
University of New Mexico,Raytheon,25,19
University of New Mexico,Mayo Clinic Hospital,32,36
University of New Mexico,Texas AandM International University,33,57
University of New Mexico,Technical University of Kosice,59,63
University of New Mexico,Loyola Marymount University,39,55
University of New Mexico,NMCI,21,21
University of New Mexico,Nolan Norton Institute,30,39
University of New Mexico,SL Power Electronics Corp.,36,41
University of New Mexico,PSB Paris School of Business,31,35
University of New Mexico,NYU Robert F. Wagner Graduate School of Public Service,33,34
University of New Mexico,Institute for the Future,42,33
University of New Mexico,"Simulex, Inc.",38,29
University of New Mexico,College of Information Science and Technology,32,35
University of New Mexico,University of Applied Sciences,67,59
University of New Mexico,TU Eindhofen,33,39
University of New Mexico,Institute for Trends Research,42,30
University of New Mexico,Instituto Superior de Economia e Gestão,38,39
University of New Mexico,Kaplan University,49,59
University of New Mexico,Nanjing University of Information Science and Technology,50,48
University of New Mexico,Imfinity Pte. Ltd,34,30
University of New Mexico,Novay,21,28
University of New Mexico,National Institute for Mathematical Sciences,35,32
University of New Mexico,Kwame Nkrumah University of Science and Technology,54,51
University of New Mexico,Loughboroughx University,42,54
University of New Mexico,National College of Ireland,31,27
University of New Mexico,IBM Australia Ltd,20,20
University of New Mexico,LOG,7,7
University of New Mexico,Universite Paris 12 Val de Marne,54,54
University of New Mexico,Buffalo State College,31,27
University of New Mexico,EC Harris LLP,22,27
University of New Mexico,AMI Health Care Ltd,28,33
University of New Mexico,National Information and Communications Technology,32,32
University of New Mexico,College of Business Administration,38,31
University of New Mexico,"Cagle and Co., LLC",29,25
University of New Mexico,GESIS - Leibniz Institute for the Social Sciences,33,34
University of New Mexico,Information Consultant and Chair,32,32
University of New Mexico,Logistics Provider,29,33
University of New Mexico,System Testing Excellence Program,32,39
University of New Mexico,University of Texas MD Anderson Cancer Center,55,55
University of New Mexico,National Library of Medicine,46,35
University of New Mexico,That department's chair,26,26
University of New Mexico,Tungnan University,48,57
University of New Mexico,Total Lubricants India Priv. Limited,30,31
University of New Mexico,University of Business and Law,63,67
University of New Mexico,Yuanta Financial Holdings,33,33
University of New Mexico,"SAP Labs, LLC",22,17
University of New Mexico,Smart GmbH,24,24
University of New Mexico,North York General Hospital,39,39
University of New Mexico,Results for Development Institute,35,42
University of New Mexico,Horváth and Partners Management Consultants,33,30
University of New Mexico,Production Engineering Department,35,35
University of New Mexico,Växjö universitet,49,46
University of New Mexico,Korea Institute of Procurement,41,37
University of New Mexico,International Burch University,37,59
University of New Mexico,NHS Wales,30,24
University of New Mexico,Rolls Royce Corporation,34,34
University of New Mexico,AKF Partners,22,33
University of New Mexico,University of Olso,71,67
University of New Mexico,Economics and Administration School at University of S~ao Paulo,37,46
University of New Mexico,Marketing in the Economics and Administration School at University of S~ao Paulo,31,40
University of New Mexico,Guangxi Normal University,41,65
University of New Mexico,Oklahoma State University Medical Center,47,56
University of New Mexico,"Population Health Research Institute, Ontario",35,32
University of New Mexico,Institute for Clinical Evaluative Sciences,36,36
University of New Mexico,"Varian Semiconductor Equipment Associates, Inc.",34,32
University of New Mexico,Escher Group,28,33
University of New Mexico,"Global Foundries, Inc.",35,32
University of New Mexico,Asian Institute of Technology Thailand,39,32
University of New Mexico,Cummins Inc.,33,29
University of New Mexico,Senacor Technologies AG,26,38
University of New Mexico,College of Charleston,31,31
University of New Mexico,University of Nevarra,71,71
University of New Mexico,Kunming Key Laboratory of Special Metallurgy,44,32
University of New Mexico,Yunnan Normal University,42,54
University of New Mexico,School of Management Information Systems,34,38
University of New Mexico,Arvato Services Healthcare Germany GmbH,29,29
University of New Mexico,Valdosta State College,35,35
University of New Mexico,ISACA,21,14
University of New Mexico,Data Consulting Services,33,33
University of New Mexico,Deloitte Consulting GmbH,33,33
University of New Mexico,Iwate Prefectural University,38,58
University of New Mexico,Xerox Research Center,31,31
University of New Mexico,School Management,34,24
University of New Mexico,XQS-Service GmbH,30,35
University of New Mexico,Duodecim Medical Publications Ltd,32,28
University of New Mexico,Apple Computer,26,32
University of New Mexico,Bain and Company Germany,25,33
University of New Mexico,United States Securities and Exchange Commission,42,36
University of New Mexico,University of South Dakota,64,60
University of New Mexico,Altran Technologies,28,33
University of New Mexico,Universidad de Extremadura,52,48
University of New Mexico,Laboratoire d'Analyse et d'Architecture des Systemes,26,29
University of New Mexico,Institut de Recherche en Informatique et Systèmes Aléatoires,29,32
University of New Mexico,Atilim University,49,59
University of New Mexico,Human Resources Development Canada,34,34
University of New Mexico,University of Economics in Katowice,64,68
University of New Mexico,Center for Advanced Biotechnology and Medicine,37,34
University of New Mexico,Universidad de Huelva,53,53
University of New Mexico,Institute for High Performance Business,35,32
University of New Mexico,Deloitte Touche Tohmatsu India Pvt Ltd.,29,29
University of New Mexico,Deloitte Consulting LLP,30,34
University of New Mexico,Deloitte and Touche LLP,30,30
University of New Mexico,The Nature Company,33,33
University of New Mexico,"Carrier Corporation, USA",29,30
University of New Mexico,Universidade da Beira Interior,56,56
University of New Mexico,Royal Canadian Mounted Police,34,38
University of New Mexico,Agilent Technologies,32,32
University of New Mexico,Cigna,14,14
University of New Mexico,Università degli Studi di Udine,47,56
University of New Mexico,Xian University of Arts and Science,61,51
University of New Mexico,Weinan Teachers University,40,56
University of New Mexico,Hampton University,48,67
University of New Mexico,Institute of Oceanology Chinese Academy of Sciences,37,35
University of New Mexico,Virtual Surveys Ltd.,27,33
University of New Mexico,"A. M. Prokhorov General Physics Institute, Russian Academy of Sciences",28,31
University of New Mexico,"Fuso Pharmaceutical Industries, Ltd.",27,28
University of New Mexico,DCA Design International Ltd,31,35
University of New Mexico,Center Latin American Studies,38,49
University of New Mexico,Antioch University,48,62
University of New Mexico,Gardner-Webb University,43,55
University of New Mexico,Universidad de Las Americas Puebla,52,55
University of New Mexico,Southeastern Oklahoma State University,35,48
University of New Mexico,Unilever,38,38
University of New Mexico,Calspan Corporation,23,28
University of New Mexico,Lebanese International University,35,60
University of New Mexico,"C2G Logistics, Inc",29,39
University of New Mexico,University of Lethbridge,67,71
University of New Mexico,Macquarie Group Limited,34,30
University of New Mexico,ST-Ericsson,34,46
University of New Mexico,Asian Culture Institute,26,34
University of New Mexico,"The University of Hong Kong, Zhejiang Institute of Research and Innovation",41,39
University of New Mexico,University of Missouri-St,69,69
University of New Mexico,"The Learning Chameleon, Inc",35,40
University of New Mexico,NAVAIR,20,20
University of New Mexico,Hamdam Bin Mohammed Smart University,33,50
University of New Mexico,University in Bloomington,65,65
University of New Mexico,"Stanley M. Slowik, Inc.",38,41
University of New Mexico,Open Humans Foundation,35,30
University of New Mexico,"Faculdade de Ciências e Tecnologia, New University of Lisbon",38,51
University of New Mexico,Foxconn International Holdings,33,41
University of New Mexico,Fortune Institute of International Business,42,33
University of New Mexico,ABB Group,12,18
University of New Mexico,Univ. of C. Florida,47,49
University of New Mexico,University of Science and Technology Liaoning,58,52
University of New Mexico,KIT Digital AG,21,21
University of New Mexico,Pixelpark AG,22,22
University of New Mexico,Vancl Research Laboratory,24,20
