Affiliation1,Affiliation2,Ratio,Token_Sort_Ratio
Cape Town University,Texas Woman's University,68,59
Cape Town University,Operations and Information Management,39,35
Cape Town University,Clinica de Stress e Biofeedback,31,27
Cape Town University,Denmarks Tekniske Universitet,57,57
Cape Town University,Progressive,32,32
Cape Town University,Cattolica University,75,75
Cape Town University,Toyota InfoTechnology Center,33,33
Cape Town University,Universite Paris 8 Vincennes-St Denis,32,46
Cape Town University,Objective Corporation Limited,41,37
Cape Town University,Dhurakij Pundit University,61,61
Cape Town University,Parks Canada,19,38
Cape Town University,Swinburne University of Technology Sarawak Campus,38,52
Cape Town University,Korea Basic Science Institute,33,33
Cape Town University,The Brookings Institution,40,31
Cape Town University,Earley Information Science,39,39
Cape Town University,Soldier Design LLC,32,32
Cape Town University,Egyptian Cabinet's Information and Decision Support Centre,33,33
Cape Town University,Portland VA Medical Center,35,30
Cape Town University,PricewaterhouseCoopers Consulting,34,34
Cape Town University,Doctor on Demand,33,33
Cape Town University,Amazon Environmental Research Institute,37,34
Cape Town University,Rijkswaterstaat,34,34
Cape Town University,Colle quebecois des medecins de famille,27,31
Cape Town University,BTexact Technologies,35,35
Cape Town University,Frankfurt Institute for Advanced Studies,33,37
Cape Town University,Jiangxi University of Finance and EcoNomics,41,51
Cape Town University,Mohawk College,24,29
Cape Town University,Applied Neuroscience Research Institute,41,37
Cape Town University,"University of Coimbra, Centre for Informatics and System",26,43
Cape Town University,O & I Management Partners,36,42
Cape Town University,SP Jain Center of Management,33,33
Cape Town University,University of Nevada School of Medicine,34,51
Cape Town University,OOCL,8,8
Cape Town University,Lanner Group,31,38
Cape Town University,FZI Research Center for Information Technology,30,33
Cape Town University,PricewaterhouseCoopers LLP,35,35
Cape Town University,Kyungil University,63,63
Cape Town University,Gartner Group Pacific,34,34
Cape Town University,Transport for London,30,35
Cape Town University,National Kaohsiung Normal University,54,57
Cape Town University,Manufacturing Guild Ltd.,32,28
Cape Town University,Microsoft Online,33,33
Cape Town University,"Pushkov Institute of Terrestrial Magnetism, Ionosphere and Radiowave Propagation, Russian Academy of Sciences",23,27
Cape Town University,Ionospheric Institute,34,34
Cape Town University,"Geophysical Institute, Prague",29,29
Cape Town University,"Istituto Nazionale Di Geofisica E Vulcanologia, Rome",25,31
Cape Town University,Space Research Center of the Polish Academy of Sciences,27,35
Cape Town University,Saudi Arabian Oil Company,27,36
Cape Town University,Rally Health,25,31
Cape Town University,Rowan University,78,78
Cape Town University,IULM University,63,63
Cape Town University,University of Houston-Downtown,40,60
Cape Town University,Learning Technology at Duke Corporate Education,27,39
Cape Town University,Hang Seng Management College,29,33
Cape Town University,"Google LLC, Africa & Middle East",31,33
Cape Town University,Roffey Park Rehabilitation Centre,30,34
Cape Town University,Atlantic Canada Conservation Data Centre,30,33
Cape Town University,Pacific Northwest National Laboratory,35,35
Cape Town University,Chung Chou Institute of Technology Taiwan,30,33
Cape Town University,KERN Global Language Services,33,33
Cape Town University,Arizona State University Polytechnic Campus,44,54
Cape Town University,Lincoln University,74,74
Cape Town University,XML Asia Ltd.,24,25
Cape Town University,VA Health Care System,34,39
Cape Town University,Deloitte and Touche LLP,28,33
Cape Town University,Nirma University,67,67
Cape Town University,YCH Group,28,21
Cape Town University,California Lutheran University,64,64
Cape Town University,MIC Customs Solutions,39,34
Cape Town University,Ligaportal GmbH,29,29
Cape Town University,Openfind Information Technology Inc.,32,36
Cape Town University,The Florey Institute of Neuroscience and Mental Health,30,32
Cape Town University,AFL Medical Officers Association,38,38
Cape Town University,University of Hartford,48,67
Cape Town University,Balliol College,23,23
Cape Town University,Tallinn University,68,68
Cape Town University,Coll. Bus. E.,30,27
Cape Town University,Applied Innovations Lab,37,37
Cape Town University,Intuit Inc,27,40
Cape Town University,UNRWA - Environmental Health Division,32,25
Cape Town University,Postipankki Ltd.,28,23
Cape Town University,Universidad de la Republica,34,47
Cape Town University,Universidad de la Republica Facultad de Medicina,26,38
Cape Town University,"T.C. Sağlık Bakanlığı,",19,25
Cape Town University,University of Michigan's Ross School of Business,29,44
Cape Town University,DyCom Business Systems,38,29
Cape Town University,Université Claude Bernard Lyon 1,38,63
Cape Town University,Airvana Networks India Pvt.Ltd.,35,36
Cape Town University,Hong Kong Shue Yan College,30,39
Cape Town University,Fondazione Bruno Kessler,36,27
Cape Town University,Ministry of Finance,26,41
Cape Town University,The University of Jordan,55,64
Cape Town University,European Organization for Nuclear Research,35,32
Cape Town University,Research and Development,32,32
Cape Town University,InfoVision Inc.,23,35
Cape Town University,Swarovski AG,31,38
Cape Town University,RC Computer a/s,40,40
Cape Town University,Min-Sheng General Hospital,39,30
Cape Town University,Patagona GmbH,30,24
Cape Town University,Changsha Central Hospital,40,36
Cape Town University,National Highway Traffic Safety Administration,30,30
Cape Town University,GX Software,26,26
Cape Town University,Deloitte,29,29
Cape Town University,Fac. Econ. Bus. Admin.,38,26
Cape Town University,IT University of Gothenburgh,50,62
Cape Town University,National Institute of Standards and Technology,36,36
Cape Town University,Armstrong Atlantic State University,55,55
Cape Town University,MIT Information Quality Program,35,39
Cape Town University,Didactic Systems Inc,30,30
Cape Town University,Harding University,68,68
Cape Town University,Dstillery,34,34
Cape Town University,ITT,17,17
Cape Town University,University of Luton,51,72
Cape Town University,Belk College of Business,41,27
Cape Town University,Winona State University,65,60
Cape Town University,SK Marketing and Company,32,32
Cape Town University,Tokyo Medical and Dental University School of Medicine,41,46
Cape Town University,Tohoku University School of Medicine,46,57
Cape Town University,Hilti Corporation,27,43
Cape Town University,Anne Arundel Community College,40,40
Cape Town University,SPSS Korea Data Solution Inc.,33,33
Cape Town University,Massachusetts General Hospital,40,28
Cape Town University,Juntendo University,67,67
Cape Town University,CGI Greater Montréal,35,36
Cape Town University,Kyungsung University,60,60
Cape Town University,Radboud University Nijmegen Medical Centre,42,52
Cape Town University,Guy's and St Thomas' NHS Foundation Trust,39,37
Cape Town University,Hôpital Purpan,29,30
Cape Town University,Hopital Edouard Herriot,37,33
Cape Town University,Universitair Ziekenhuis Antwerpen,34,53
