Affiliation1,Affiliation2,Ratio,Token_Sort_Ratio
University of Exeter,Communications Research Centre,40,40
University of Exeter,Defence Scientific and Technical Organisation,31,31
University of Exeter,Groupe ESCEM,31,38
University of Exeter,Xenex Software,41,29
University of Exeter,BeoringPoint GmbH,27,27
University of Exeter,Nero Development and Services GmbH,37,37
University of Exeter,Laboratory of Economic Management and Auctions (LEMA,31,23
University of Exeter,Shanghai University of Engineering Science,58,58
University of Exeter,Coopers' Company's School,27,23
University of Exeter,Alipay.com,20,13
University of Exeter,ABB Switzerland Ltd. Corporate Research,34,31
University of Exeter,Accounting and Finance,29,24
University of Exeter,Pontydysgu Ltd.,29,35
University of Exeter,Antitrust Division,37,37
University of Exeter,University of Macau,72,72
University of Exeter,Sikkim Manipal Institute of Technology,38,34
University of Exeter,Shu-Te Institute of Technology,44,40
University of Exeter,Centre de Pneumologie,29,39
University of Exeter,Advanced Technical Center,36,36
University of Exeter,Vehicle Development Research Laboratory,34,31
University of Exeter,U. of Colorado at Colorado Springs,26,30
University of Exeter,ISVWorld,29,21
University of Exeter,Surveys.com,32,39
University of Exeter,Kyung Hee Cyber University,43,65
University of Exeter,"Donohue, Inc.",18,26
University of Exeter,"Isky, Inc.",27,29
University of Exeter,Waseda Business School,29,24
University of Exeter,Université de la Méditerranée Aix-Marseille II,45,48
University of Exeter,"ThreadTec, Inc",24,24
University of Exeter,3M Health Care Consulting,22,31
University of Exeter,University of San Fransciso,64,64
University of Exeter,University of Alaska Southeast,64,56
University of Exeter,Center for Forest Disturbance Science,35,39
University of Exeter,SALAR,16,8
University of Exeter,University of Limerick,76,76
University of Exeter,Technology Transfer Initiative (TTI,25,33
University of Exeter,Capital One,32,32
University of Exeter,"Università degli Studi del Piemonte Orientale Amedeo Avogadro, Alessandria",34,35
University of Exeter,SHL Inc,15,15
University of Exeter,Arizona Center for Education and Research,33,33
University of Exeter,"EnCana Oil and Gas (USA), Inc",20,26
University of Exeter,American University,51,67
University of Exeter,USDA Forest Service Boise National Forest,30,36
University of Exeter,US Department of the Interior Bureau Land Management Idaho,31,31
University of Exeter,Universitatea Româno-Americana din Bucuresti,44,48
University of Exeter,Azerbaijan State University of Economics (UNEC),48,49
University of Exeter,Universitaet Muenchen (TUM),55,58
University of Exeter,Dentsu Inc. Kansai,21,38
University of Exeter,Daito Bunka University,48,62
University of Exeter,Women and Newborns Program,30,26
University of Exeter,UBS Paine Webber,39,28
University of Exeter,Sirmilik National Park,33,29
University of Exeter,University of Liechtenstein Institute of Information Systems Hilti Chair of Business Process Management Vaduz,29,28
University of Exeter,Tensilica Inc.,24,30
University of Exeter,Sensorica Group,29,34
University of Exeter,Cochlear Corporation USA,23,32
University of Exeter,Institut des Sourds de Charlcsbourg Inc,31,27
University of Exeter,"University of California, San Francisco",51,52
University of Exeter,Cochlear Ltd.,24,25
University of Exeter,Département Multimédia,24,35
University of Exeter,Econometric Institute,39,44
University of Exeter,Lakeland Community College,39,39
University of Exeter,E-Papyrus Inc.,24,30
University of Exeter,Research Department,31,31
University of Exeter,Yintian Science and Technol. Co. Ltd.,32,30
University of Exeter,Seoul University of Venture and Information,57,48
University of Exeter,Imager Software Inc.,40,31
University of Exeter,UNDP's Asia Pacific Development Information Programme,30,25
University of Exeter,"GUESS, INC",27,28
University of Exeter,VCU School of Medicine,38,33
University of Exeter,Hyundae General Hospital,32,41
University of Exeter,Institute of Engaged Business Research,41,34
University of Exeter,World Organisation of Systems and Cybernetics,34,37
University of Exeter,University of St. Gallen,73,70
University of Exeter,Weifang Vocational College,30,30
University of Exeter,"tai'An Coal Mine Machinery Co., Ltd",33,30
University of Exeter,TEDA International Cardiovascular Hospital,26,29
University of Exeter,Norwegian Post and Telecommunications Authority,30,27
University of Exeter,EHESS Ecole des Hautes Etudes en Sciences Sociales,26,29
University of Exeter,Univ. T.,43,46
University of Exeter,Indiana University East,60,65
University of Exeter,City University Business School,47,59
University of Exeter,Servtag Corporation,31,31
University of Exeter,University of,79,79
University of Exeter,Indiana U,21,14
University of Exeter,James College of Engineering and Technology,32,32
University of Exeter,Delaware Valley University,43,57
University of Exeter,Teltech Limited,29,29
University of Exeter,Villanova School of Business,33,29
University of Exeter,LDS Hospital,25,25
University of Exeter,University of Wolverhampton,68,55
University of Exeter,Institute for the Future,45,36
University of Exeter,Natural Resources Institute Finland (Luke),32,30
University of Exeter,Universal Tax Systems,54,54
University of Exeter,Morgan Chambers,23,29
University of Exeter,Max Planck Institute of Immunobiology and Epigenetics,33,27
University of Exeter,Institut für Hygiene und Umwelt,39,28
University of Exeter,Linden Lab.,19,20
University of Exeter,France Business School - Tours1,35,33
University of Exeter,Prince Sultan University,45,59
University of Exeter,Hospital Notre-Dame,36,31
University of Exeter,Infosys Ltd.,31,19
University of Exeter,Faculty University of Bayreuth,64,64
University of Exeter,Yahoo's Advertising Solutions Group,33,33
University of Exeter,RuleML Initiative,32,27
University of Exeter,"A-Star, Institute of Molecular and Cell Biology",30,30
University of Exeter,Centre for IT and National Development in Africa,35,29
University of Exeter,EnBW Energie Baden-Württemberg A.G.,33,30
University of Exeter,University of Massachusetts,68,68
University of Exeter,Infoscitex Corporation,33,33
University of Exeter,"U.S. Army Research, Development and Engineering Command",27,25
University of Exeter,KfW,9,9
University of Exeter,INET International Inc.,33,33
University of Exeter,Utica College,36,30
University of Exeter,Alibaba Group,18,18
University of Exeter,"Southeast University, Dhaka",47,57
University of Exeter,Nesta,32,32
University of Exeter,University of Isfahan,68,68
University of Exeter,"Islamic Azad University, Najafabad Branch",46,47
University of Exeter,Merck Consumer Care,31,31
University of Exeter,DEUTZ AG,21,21
University of Exeter,Instituto Tecnologico de Ciudad Madero,34,28
University of Exeter,Rockwell International,29,29
University of Exeter,MIS,17,17
University of Exeter,Automobile Insurers Bureau of Massachusetts,35,29
University of Exeter,Sickle Cell Institute Chhattisgarh,30,33
University of Exeter,Cent d'Etudes de la Navigation,24,40
University of Exeter,Faculty of Informatics and EIT ICT Labs Germany GmbH,31,25
University of Exeter,University of Southern Denmark,68,64
University of Exeter,Systems and Operations Management Area,34,31
University of Exeter,Institute for Industry Analyst Relations,37,33
University of Exeter,Mount Saint Mary's University,41,57
University of Exeter,MIT Center for Information Systems Research (CISR,32,38
University of Exeter,Conclusion ICT Projects,37,28
University of Exeter,Computer Sciences Corporation - USA,29,34
University of Exeter,Graduate School of Industrial Administration Carnegie Mellon University,26,42
University of Exeter,Apollo Telemedicine Networking Foundation,23,30
University of Exeter,Iman University,57,63
University of Exeter,UIA International University of Malaysia,47,57
University of Exeter,University of Gumushane,70,70
University of Exeter,Tang Global Consulting Group,25,25
University of Exeter,"Capital Medical University, Beijing Youan Hospital",40,43
University of Exeter,Everett Public Library,33,33
University of Exeter,FileNet Corp,38,38
University of Exeter,"Professional Service Industries, Inc.",32,33
University of Exeter,DFT Architecture,33,33
University of Exeter,Univ Ithaki,39,39
University of Exeter,Coleg Sir Gar,30,30
University of Exeter,Carnegie Group Incorp,34,34
University of Exeter,Appbition,21,21
University of Exeter,Serco Group plc,29,29
University of Exeter,"FunctionBay, Inc.",27,29
University of Exeter,Buena Vista University,48,57
University of Exeter,XiangTan University,51,51
University of Exeter,SAP Research SRC Shanghai,22,36
University of Exeter,Systems (ERCIS,29,30
University of Exeter,Microfin GmbH,30,24
University of Exeter,Haverford College,38,32
University of Exeter,Obafemi Awolowo University,43,61
University of Exeter,University of South Carolina - Aiken,57,59
University of Exeter,Kookmin University,53,63
University of Exeter,"St. Thomas University, Miami",46,61
University of Exeter,Anhui University of Finance and Economics,52,52
University of Exeter,Duksung Women's University,43,52
University of Exeter,Met Office,40,47
University of Exeter,Oileán Enterprises,37,43
University of Exeter,Huanghe Science & Technology University,34,56
University of Exeter,Télécom Ecole de Management (TEM),30,29
University of Exeter,Amore-Pacific Co. R and D Center 314-1,31,35
University of Exeter,Sony Mobile Communications Inc.,27,32
University of Exeter,Royal Society of Canada,42,42
University of Exeter,McClellan AFB,18,18
University of Exeter,Shri Shankaracharya College of Engineering and Technology,29,36
University of Exeter,JDA Software,31,25
University of Exeter,Wonju National College,33,29
University of Exeter,Universidad de Buenos Aires,51,51
University of Exeter,Board member Comprehensive Cancer Organisation,24,33
University of Exeter,Dartmouth's Tuck School of Business,29,29
University of Exeter,St. Petersburg College,33,44
University of Exeter,Remote Work Management,38,33
University of Exeter,Université de La Réunion,55,62
University of Exeter,Management Information Systems,32,28
University of Exeter,Shanghai Jiading Informationization Commission,21,18
University of Exeter,Zuniga Consulting Services,35,30
University of Exeter,Philosophy and computer science,31,31
University of Exeter,Rotterdam University,50,70
University of Exeter,Fresenius University of Applied Sciences,57,57
University of Exeter,Hochschule Zittau/Görlitz,27,32
University of Exeter,Semmle Limited,29,24
University of Exeter,School of Computing,31,31
University of Exeter,Institut Télécom,33,24
University of Exeter,College of St. Scholastica,26,40
