Affiliation1,Affiliation2,Ratio,Token_Sort_Ratio
NCA&T State Univ,Purdue Center for Systems Integrity,35,27
NCA&T State Univ,Symantec Corporation,33,39
NCA&T State Univ,Fullerton Longitudinal Study,27,32
NCA&T State Univ,CrossRoads,23,23
NCA&T State Univ,ISS,11,11
NCA&T State Univ,Investment Banking Arm of Barclays Bank,25,33
NCA&T State Univ,"GE Healthcare, China",33,34
NCA&T State Univ,Personnel Decisions International Corporation,26,30
NCA&T State Univ,Cameron University,47,47
NCA&T State Univ,Indian Institute of Technology Hyderabad,32,36
NCA&T State Univ,TransWorld University,38,38
NCA&T State Univ,American University of Nigeria,35,43
NCA&T State Univ,Interdev Technologies,38,38
NCA&T State Univ,"Infineon Technologies, North America",27,35
NCA&T State Univ,MIS,11,11
NCA&T State Univ,Gwangju Institute of Science and Technology,27,34
NCA&T State Univ,"Hitachi, Ltd.",21,30
NCA&T State Univ,XRCE Xerox,23,15
NCA&T State Univ,Accenture Institute for High Business Performance,31,25
NCA&T State Univ,Versant Corporation (db4o,29,30
NCA&T State Univ,Seoul Veterans Hospital,26,36
NCA&T State Univ,Grant Holland and Associates,32,45
NCA&T State Univ,Aizoon Consulting,30,30
NCA&T State Univ,BNP Paribas,30,30
NCA&T State Univ,School Wynd,22,22
NCA&T State Univ,University of Massachusetts and ITT,35,43
NCA&T State Univ,The James Cook University Hospital,36,52
NCA&T State Univ,Human Machine Interface Research,29,29
NCA&T State Univ,independent management consultant,33,37
NCA&T State Univ,"AECOM Technology Corporation, Hong Kong",25,26
NCA&T State Univ,Zeb/Information.Technology,29,29
NCA&T State Univ,Ernst and Young,45,45
NCA&T State Univ,TU Muenchen,30,44
NCA&T State Univ,Smithsonian National Museum of Natural History,29,29
NCA&T State Univ,University Guglielmo Marconi,32,32
NCA&T State Univ,AUT Business School,34,29
NCA&T State Univ,Loughborough Centre for Global Sourcing and Services,24,26
NCA&T State Univ,Université Saint-Louis - Bruxelles,32,38
NCA&T State Univ,"Westech Information Systems, Inc.",37,38
NCA&T State Univ,Hewlett-Packard Ltd,23,29
NCA&T State Univ,Howitzvej 60,21,21
NCA&T State Univ,Luoyang Ship Material Research Institute,32,32
NCA&T State Univ,"JDA Software Group, Inc.",45,42
NCA&T State Univ,Brigham Younjj University,34,34
NCA&T State Univ,Coriolis Labs,21,21
NCA&T State Univ,Shanghai Institute of Ceramics Chinese Academy of Sciences,27,30
NCA&T State Univ,CSIC-XUGA - Instituto de Estudios Gallegos Padre Sarmiento (IEGPS),27,28
NCA&T State Univ,Susquehanna University,37,37
NCA&T State Univ,Praxair Inc,30,37
NCA&T State Univ,Center for Machine Intelligence,34,30
NCA&T State Univ,Santiago Canyon College,26,36
NCA&T State Univ,Marriott School of Management,31,31
NCA&T State Univ,Tianjin Women's and Children's Health Center,27,30
NCA&T State Univ,Ternopil National Economic University,38,45
NCA&T State Univ,AMAP,20,20
NCA&T State Univ,Centre Interuniversitaire de Recherche en Analyse des Organisations,24,27
NCA&T State Univ,Indian Space Research Organization,36,28
NCA&T State Univ,Fraunhofer Center for International Management and Knowledge Economy IMW,25,23
NCA&T State Univ,Bavarian Motor Works AG,26,31
NCA&T State Univ,Institut Jean-Pierre Bourgin,36,41
NCA&T State Univ,Escuela de Negocios,40,34
NCA&T State Univ,Indraprastha Institute of Information Technology Delhi,31,29
NCA&T State Univ,School of Life Sciences,26,26
NCA&T State Univ,People's Hospital,24,30
NCA&T State Univ,NTE Ltd,35,26
NCA&T State Univ,Arizona Health Sciences Center,35,39
NCA&T State Univ,ACM Education Board,29,34
NCA&T State Univ,3M,0,0
NCA&T State Univ,"University of Colorado at Boulder, Leeds School of Business",27,30
NCA&T State Univ,Loma Linda University,43,49
NCA&T State Univ,Korea Institute for Defense Analyses,31,35
NCA&T State Univ,Griffith Business School,25,25
NCA&T State Univ,USTC-CityU Advanced Research Center,27,35
NCA&T State Univ,Min-Sheng General Hospital,29,43
NCA&T State Univ,Dana-Farber Cancer Institute,36,41
NCA&T State Univ,Bothell Business Administration Program,25,36
NCA&T State Univ,U.S. Army War College at Carlisle Barracks,24,28
NCA&T State Univ,Fudan Universit,39,39
NCA&T State Univ,Beijing Institute of Remote Sensing,35,43
NCA&T State Univ,Horrocks Engineers,29,18
NCA&T State Univ,BMC,11,11
NCA&T State Univ,Pink Elephant Inc,36,30
NCA&T State Univ,Texas Tech Health Sciences University,42,45
NCA&T State Univ,National University of Singapore (Suzhou) Research Institute,32,32
NCA&T State Univ,University of Liechtenstein,33,47
NCA&T State Univ,Nokia USA,40,40
NCA&T State Univ,Institute for Information Management Bremen,27,31
NCA&T State Univ,Unit 94782 of PLA,24,36
NCA&T State Univ,Maldives College of Higher Education,23,31
NCA&T State Univ,The University of North Carolina at Asheville,26,39
NCA&T State Univ,SOAS University of London,34,44
NCA&T State Univ,Henry Ford Health Systems,34,29
NCA&T State Univ,University of Virginia Health System,27,38
NCA&T State Univ,Discover Financial Services,33,33
NCA&T State Univ,BN41 1DN,25,25
NCA&T State Univ,College of Information and Science and Technology Agricultural University of Hebei,27,27
NCA&T State Univ,Reed College,14,21
NCA&T State Univ,Sequenom Inc.,34,50
NCA&T State Univ,Iowa City Community School District,27,27
NCA&T State Univ,Cocomore AG,22,22
NCA&T State Univ,Market Probe Inc.,36,44
NCA&T State Univ,Pondicherry Engineering College,26,26
NCA&T State Univ,CSB-System AG,34,34
NCA&T State Univ,United Stationers Supply Company,46,54
NCA&T State Univ,New Zealand Food Safety Authority,37,33
NCA&T State Univ,Deloitte Consulting,34,29
NCA&T State Univ,Philips HDSoftware,29,35
NCA&T State Univ,Fossil Group,21,21
NCA&T State Univ,School of Business,29,24
NCA&T State Univ,Polytechnica Madrid,34,34
NCA&T State Univ,Bank Hapoalim,28,28
NCA&T State Univ,TXT e-solutions,32,32
NCA&T State Univ,PFPC Worldwide Inc,29,29
NCA&T State Univ,Norwegian Institute of Public Health,38,38
NCA&T State Univ,Qaddoura Str.,28,29
NCA&T State Univ,Nanyang Normal University,44,44
NCA&T State Univ,SAP Research Darmstadt,32,37
