Affiliation1,Affiliation2,Ratio,Token_Sort_Ratio
University of Chicago,IIT-CNR,29,36
University of Chicago,Toyota InfoTechnology Center,29,33
University of Chicago,Huawei European Research Center,35,31
University of Chicago,Fraunhofer Institute for Transportation and Infrastructure Systems IVI,26,31
University of Chicago,Carba-Tec Pty Ltd,21,32
University of Chicago,"Academic Medical Centre, University of Amsterdam",43,53
University of Chicago,AT&T Inc.,27,28
University of Chicago,Schulich School of Business,33,29
University of Chicago,National University of Ireland,63,67
University of Chicago,Fortune Institute of Technology Taiwan,47,27
University of Chicago,NUS Business School,40,20
University of Chicago,Wilkes University,53,53
University of Chicago,International Computer Science Institute,33,30
University of Chicago,National Chung Cheng University,38,65
University of Chicago,Chihlee University of Technology,64,64
University of Chicago,Chang Gung University,48,76
University of Chicago,California State University Northridge,51,54
University of Chicago,Fujian University of Technology,65,62
University of Chicago,Jeonju University,53,63
University of Chicago,Ara Institute of Canterbury,42,33
University of Chicago,Jade Software Corporation,35,30
University of Chicago,National Chi Nan University,42,71
University of Chicago,CyberLink Corp,34,34
University of Chicago,Alabama A and M University,43,55
University of Chicago,National Yunlin University of Science and Technology,52,44
University of Chicago,National Taichung University of Education,55,58
University of Chicago,Danmarks Tekniske Universitet,36,48
University of Chicago,University of Texas of the Permian Basin,56,52
University of Chicago,Instituto Technologico Autonome de,44,29
University of Chicago,South University,54,65
University of Chicago,Bar-Ilan University,50,65
University of Chicago,Le Moyne College,32,32
University of Chicago,Bowling Green State University,39,55
University of Chicago,University of Chicago Booth School of Business,63,63
University of Chicago,London Business School,37,23
University of Chicago,Otto-Friedrich-Universität Bamberg,44,52
University of Chicago,Fachbereich Mathematik der Universität Frankfurt am Main,34,42
University of Chicago,National Consumer Research Centre,30,30
University of Chicago,TU Dortmund University,47,60
University of Chicago,Bristol Royal Hospital for Children,39,36
University of Chicago,Ohio Northern University,44,62
University of Chicago,Universidade Cidade de Sao Paulo,49,57
University of Chicago,Boeing Corporation,31,31
University of Chicago,SBC Communications Inc.,36,37
University of Chicago,Penn State Harrisburg,33,33
University of Chicago,Washington and Lee University,40,52
University of Chicago,Hochschule für Wirtschaft und Recht Berlin,32,35
University of Chicago,Fuzhou University,53,68
University of Chicago,Chinese Academy of Social Sciences,40,40
University of Chicago,Beijing Shijitan General Hospital,33,33
University of Chicago,Stephen F. Austin State University,36,52
University of Chicago,College of Charleston,43,33
University of Chicago,"Ford, UK",14,21
University of Chicago,Lamer Group,31,31
University of Chicago,Universita di Cassino e del Lazio Meridionale,45,48
University of Chicago,Edosoft Factory S.L.,34,30
University of Chicago,University of Ghana,80,80
University of Chicago,Linköpings universitet,42,57
University of Chicago,Slon Center,25,31
University of Chicago,Tata Research Development and Design Centre,22,28
University of Chicago,North Carolina Central University,37,63
University of Chicago,National Palace Museum,23,19
University of Chicago,Stockholms universitet,42,60
University of Chicago,Riga Technical University,43,70
University of Chicago,Project Management Institute,20,29
University of Chicago,Management Center Innsbruck,29,29
University of Chicago,Sheridan College,32,32
University of Chicago,University of Redlands,70,60
University of Chicago,SAP Research,24,24
University of Chicago,Florida Agriculture and Mechanical University,33,48
University of Chicago,Government of Newfoundland and Labrador,33,27
University of Chicago,Sun Microsystems,32,32
University of Chicago,IESE Business School,39,24
University of Chicago,Polytechnic of the Southbank,33,37
University of Chicago,South Bank Polytechnic,37,37
University of Chicago,City University Business School,58,62
University of Chicago,Azerbaijan State Oil Academy,37,33
University of Chicago,Doğu Akdeniz Üniversitesi,43,53
University of Chicago,University of Greenwich,73,73
University of Chicago,MIS,17,17
University of Chicago,University of Wisconsin Parkside,64,49
University of Chicago,University of Wisconsin Whitewater,65,47
University of Chicago,Yuhan Corporation,32,32
University of Chicago,PetroChina Xinjiang Oilfield Company,32,32
University of Chicago,Beijing Information Science & Technology University,28,46
University of Chicago,Petroleum Exploration and Production Research Institute,26,24
University of Chicago,National Kaohsiung University of Applied Sciences,49,51
University of Chicago,National Pingtung University of Science and Technology,51,43
University of Chicago,National Taiwan University of Science and Technology,52,47
University of Chicago,Aerospace Science Industry Corp.,34,35
University of Chicago,No.1 People's Hospital,33,37
University of Chicago,Università della Svizzera italiana,47,48
University of Chicago,The Catholic University of Korea,57,72
University of Chicago,Kyungnam University,50,60
University of Chicago,Università degli Studi dell'Insubria,46,46
University of Chicago,Qilu Hospital of Shandong University,39,60
University of Chicago,Fachhochschule Amberg-Weiden,24,29
University of Chicago,IBM's university programs,57,61
University of Chicago,Radford University,51,67
University of Chicago,Ariel University,54,65
University of Chicago,Khon Kaen University,49,68
University of Chicago,Hohai University,54,70
University of Chicago,Soongsil University,50,65
University of Chicago,Daejin University,53,63
University of Chicago,Yesser,15,15
University of Chicago,Chung-Ang University,49,68
University of Chicago,United States Air Force,41,36
University of Chicago,University of East Anglia,70,70
University of Chicago,Virginia State University,43,52
University of Chicago,Tung Wah College,32,27
University of Chicago,Trent University,54,59
University of Chicago,Toyota InfoTechnology Center,29,33
University of Chicago,Volvo,23,15
University of Chicago,Laboratoire d'Economie et de Management Nantes Atlantique,21,23
University of Chicago,Universidade Federal de Campina Grande,51,47
University of Chicago,Hewlett Packard Laboratories,24,29
University of Chicago,"Hewlett Packard Laboratories, Bristol",24,25
University of Chicago,Université du Québec à Montréal,50,51
University of Chicago,Huazhong Agricultural University,38,60
University of Chicago,Creighton University,49,73
University of Chicago,HortResearch Ruakura,24,24
University of Chicago,Capital Aerospace Machinery Corp,38,38
University of Chicago,University of Mississippi,65,65
University of Chicago,McDonald Dettwiler,21,21
University of Chicago,Centre for Railway Inf Syst,33,33
