Affiliation1,Affiliation2,Ratio,Token_Sort_Ratio
IT Outsourcing,RosettaNet,25,25
IT Outsourcing,Hull Business School,29,29
IT Outsourcing,CAMPUS 02 Fachhochschule der Wirtschaft GmbH,24,24
IT Outsourcing,West Chester University,32,27
IT Outsourcing,School Economics and Business Administration,24,24
IT Outsourcing,Otago School of Medical Sciences,30,39
IT Outsourcing,Mulligan Partners LLC,29,23
IT Outsourcing,Cyprus Association of Cancer Patients and Friends (PASYKAF),25,23
IT Outsourcing,NetU Consultants Ltd,35,29
IT Outsourcing,British Telecommunications plc,41,41
IT Outsourcing,NIT Surat,52,52
IT Outsourcing,Second Artillery Petty Officer School,24,31
IT Outsourcing,Jarvis Christian College,32,32
IT Outsourcing,Yaasuo Consulting Company,36,36
IT Outsourcing,Drobny Polymer Associates,31,31
IT Outsourcing,Japan Aerospace Exploration Agency,33,25
IT Outsourcing,ITMethods Inc.,43,30
IT Outsourcing,Administration Division,32,32
IT Outsourcing,UTPA,22,22
IT Outsourcing,Savannah River Ecology Laboratory,26,30
IT Outsourcing,Tisco GmbH,33,33
IT Outsourcing,Aachen Institute of Technology,36,36
IT Outsourcing,T.C. Beykent Üniversitesi,26,27
IT Outsourcing,Pfizer Global Research and Development,27,23
IT Outsourcing,"University of Edinburgh, Wellcome Trust Centre for Cell Biology",31,24
IT Outsourcing,Carnegie Institution of Washington,33,33
IT Outsourcing,Centro Nacional de Investigaciones Oncológicas,27,27
IT Outsourcing,Jackson Laboratory,31,31
IT Outsourcing,Merck KGaA,25,25
IT Outsourcing,Aetna Inc.,33,35
IT Outsourcing,Universidad de Valladolid,21,26
IT Outsourcing,Universitat de Girona,29,29
IT Outsourcing,"SCA Technologies, LLC",29,29
IT Outsourcing,Monash Business School,28,28
IT Outsourcing,Communications and Society Program,33,38
IT Outsourcing,City University,41,41
IT Outsourcing,Energie-Forschungszentrum Niedersachsen,30,34
IT Outsourcing,University of Cincinatti,37,37
IT Outsourcing,University of Napoli Federico I,36,31
IT Outsourcing,Zhejiang University City College,30,39
IT Outsourcing,Institute for Business Informatics,38,33
IT Outsourcing,NYU and Mediaó,14,22
IT Outsourcing,Temple University School of Medicine,36,32
IT Outsourcing,Mingchi Institute of Technology,36,36
IT Outsourcing,Manaaki Whenua - Landcare Research,25,26
IT Outsourcing,Insius UG,43,43
IT Outsourcing,United Bible Societies,39,39
IT Outsourcing,Universidad de Logroño,22,34
IT Outsourcing,University of Nebraska Medical Center,27,27
IT Outsourcing,HP Decision Support and Analytics Services,25,21
IT Outsourcing,Industrial Technology Research Institute of Taiwan,28,34
IT Outsourcing,China Telecommunications,42,42
IT Outsourcing,Accenture Consulting,47,47
IT Outsourcing,Institut TELECOM,33,33
IT Outsourcing,Senacor Technologies AG,32,38
IT Outsourcing,ING Investment Management,26,26
IT Outsourcing,Coopers and Lybrand,24,30
IT Outsourcing,Computer Sciences Corporation,37,37
IT Outsourcing,Vienna Internet Technologies Advanced Research Lab.,22,25
IT Outsourcing,Passeport Sante.net,24,36
IT Outsourcing,Barts and The London School of Medicine and Dentistry,24,24
IT Outsourcing,BRAC University,28,28
IT Outsourcing,Agenzi di Sanita Pubblica,26,26
IT Outsourcing,Scientists for Global Responsibility,28,28
IT Outsourcing,RELX Group,25,25
IT Outsourcing,The George W. Woodruff School of Mechanical Engineering,29,18
IT Outsourcing,SAP Labs,18,18
IT Outsourcing,First Round Capital,42,42
IT Outsourcing,St Joseph Mercy Oakland Hospital,30,35
IT Outsourcing,Zurich Financial Services,26,31
IT Outsourcing,Yezreel Valley Academic College,18,18
IT Outsourcing,International Institute of Information Technology Hyderabad,27,25
IT Outsourcing,Changsha University,24,24
IT Outsourcing,Thalkirchner Strasse 68,22,32
IT Outsourcing,Wilhelmstrasse 49,19,19
IT Outsourcing,Zhejiang University School of Medicine,35,38
IT Outsourcing,Kingdee International Software Group Co. Ltd,28,28
IT Outsourcing,MP Objects,33,33
IT Outsourcing,University Business School,35,35
IT Outsourcing,Nantes University Hospital,30,40
IT Outsourcing,United States Department of Energy,33,29
IT Outsourcing,Corus International Trading Limited,33,33
IT Outsourcing,Deloitte Consulting GmbH - CIO Advisory Services,32,27
IT Outsourcing,Schönberger & Partner,23,38
IT Outsourcing,Best Buy,27,27
IT Outsourcing,Washington State University Spokane,33,33
IT Outsourcing,Chang Gung University of Science and Technology,30,23
IT Outsourcing,Université PSL,29,30
IT Outsourcing,Sunnaas Rehabilitation Hospital,27,31
IT Outsourcing,"Institute of Control Systems, Azerbaijan National Academy of Sciences",24,22
IT Outsourcing,Communication Partners International,32,28
IT Outsourcing,Southwest Airlines,44,38
IT Outsourcing,Carroll School of Management,24,24
IT Outsourcing,Voyageur Insurance,38,38
IT Outsourcing,ChungChou Institute of Technology,34,34
IT Outsourcing,Northwestern State University,28,28
IT Outsourcing,Colorado Technical University,28,28
IT Outsourcing,Hill AFB,18,18
IT Outsourcing,State College,30,15
IT Outsourcing,e-Government Corporate Communication Directory,30,27
IT Outsourcing,Abbott Laboratories,42,42
IT Outsourcing,MET Research Group,38,38
IT Outsourcing,Cascades Tissue Group,29,34
IT Outsourcing,Strategyn Inc,30,37
IT Outsourcing,Fudan University Shanghai Medical College,22,22
IT Outsourcing,Indian Navy,24,24
IT Outsourcing,General Headquarters,24,24
IT Outsourcing,MNIS-TextWise Labs,25,25
IT Outsourcing,Harvard Stem Cell Institute,24,24
IT Outsourcing,Children's Hospital Boston,35,30
IT Outsourcing,University of Malawi,29,35
IT Outsourcing,Ancitel Lombardia,39,39
IT Outsourcing,MIS Quarterly,37,37
IT Outsourcing,Kwantlen Polytechnic University,31,31
IT Outsourcing,Pallas Athena,22,22
IT Outsourcing,University of Miinster,33,39
IT Outsourcing,Beijing Electric Power Corporation,33,29
IT Outsourcing,School of Telecommunications Engineering,33,33
IT Outsourcing,Hebei Polyteehie University,34,34
IT Outsourcing,DMI,12,12
IT Outsourcing,PricewaterhouseCoopers,39,39
IT Outsourcing,GLOBAL INNOVATION GATHERING EV,36,27
IT Outsourcing,Intellion AG,38,31
IT Outsourcing,Bryant College,29,29
IT Outsourcing,North Durham Health Care NHS Trust,25,25
IT Outsourcing,Telkom SA Limited,26,32
IT Outsourcing,Antaris Solutions BV,41,41
IT Outsourcing,Geoponiko Panepistimion Athinon,27,27
IT Outsourcing,Korean Minjok Leadership Academy,17,22
IT Outsourcing,Duequesne University,29,29
IT Outsourcing,U.S. Senate,24,25
IT Outsourcing,Dipartimento di CommStrategy,33,24
IT Outsourcing,Move Management,21,21
IT Outsourcing,Economics at ETH Zurich,38,38
IT Outsourcing,Forschungszentrum für Informationstechnik-Gestaltung (ITeG),25,26
IT Outsourcing,Project Group Business and Information Systems Engineering of Fraunhofer FIT,22,20
IT Outsourcing,Robichaud Conseil and CIRANO,33,29
IT Outsourcing,"Motorola Inc., UK",39,41
IT Outsourcing,"ING Group, Netherlands",39,29
IT Outsourcing,Formal Systems (Europe) Ltd.,24,21
IT Outsourcing,DHBW,0,0
IT Outsourcing,Singapore University of Social Sciences,34,30
IT Outsourcing,ESSCA Business School,29,23
IT Outsourcing,"Southern Company, Atlanta",31,42
IT Outsourcing,Joint Research Center of the European Commission,32,29
IT Outsourcing,The Glasgow School of Art,31,26
IT Outsourcing,Historic England,47,33
IT Outsourcing,Ariel University,33,33
IT Outsourcing,Hochschule Heilbronn,29,29
IT Outsourcing,Origin Nederland B.V.,23,29
IT Outsourcing,USTC-City U Joint Research Center,38,34
IT Outsourcing,Hong Kong Baptist Hospital,30,40
IT Outsourcing,Concordia University,29,29
IT Outsourcing,William Paterson University,39,29
IT Outsourcing,Local Government Management Agency,21,29
IT Outsourcing,Lambeth Walk Group Practice,34,29
IT Outsourcing,Wells Park Practice,24,24
IT Outsourcing,Zhanjiang Normal College,32,32
IT Outsourcing,College of Business,36,30
IT Outsourcing,"Barclays, United States",27,28
IT Outsourcing,Merrill Lynch,22,22
IT Outsourcing,Banco Sabadell,14,14
IT Outsourcing,IBM,12,12
IT Outsourcing,Computer Technology Institute,33,37
IT Outsourcing,Visiting Professor of MIS,41,46
IT Outsourcing,Deutsche Bundeswehr,30,30
IT Outsourcing,University of Western Macedonia,36,36
IT Outsourcing,National Observatory of Athens,32,27
IT Outsourcing,Radio Observatorio de Jicamarca Lima,32,28
IT Outsourcing,"Parsons Brinckerhoff Quade and Douglas, Inc.",24,25
IT Outsourcing,Henan University,27,27
IT Outsourcing,"Smith Barney, Inc",39,27
IT Outsourcing,SimCorp A/S,24,32
IT Outsourcing,Gyeonggi Tourism Organization,42,37
IT Outsourcing,Mauá Institute of Technology,38,39
IT Outsourcing,Data Communications Corp. of Korea,33,30
IT Outsourcing,GE Ultrasound,52,52
IT Outsourcing,Ministry of Defence,30,24
IT Outsourcing,"Maanpuolustuskorkeakoulu, Finland",34,35
IT Outsourcing,Bureau of Sport Fisheries and Wildlife,27,27
IT Outsourcing,Skolkovo Institute of Science and Technology,31,31
IT Outsourcing,France Télécom Division Recherche et Développement,22,20
IT Outsourcing,Land Warfare Centre,24,18
IT Outsourcing,WHO Country Office,38,31
IT Outsourcing,Ministry of Health,31,25
IT Outsourcing,Association County Commissioners of Georgia,35,35
IT Outsourcing,Université de Mons,31,39
IT Outsourcing,Yancheng Institute of Technology,35,39
IT Outsourcing,University of Texas Health Science Center at San Antonio,26,26
IT Outsourcing,Institute of Molecular Biology of the National Academy of Sciences of Armenia,22,24
IT Outsourcing,Tufts University School of Dental Medicine,32,32
IT Outsourcing,Lloyds Register,28,28
IT Outsourcing,Benchmark Education,30,30
IT Outsourcing,Lero - Irish Software Engineering Centre,30,23
IT Outsourcing,Acer Inc,27,27
IT Outsourcing,National Institute of Technology Calicut,30,33
IT Outsourcing,CSwitch Corporation,48,30
IT Outsourcing,Leibniz-Institut für Globale und Regionale Studien,28,25
IT Outsourcing,USM,24,24
IT Outsourcing,College of Business Administration,29,33
IT Outsourcing,Delhi Public School at Dhamtari,31,27
IT Outsourcing,Jagadamba Paddy Processing Private Limited,21,32
IT Outsourcing,Wuhan Yangtze Business University,30,30
IT Outsourcing,xG Technology Inc.,31,39
IT Outsourcing,Festo AG & Co. KG,26,36
IT Outsourcing,Health Integrity LLC,29,29
IT Outsourcing,CEO Hyve AG,16,16
IT Outsourcing,University of Electro-Communications,40,32
IT Outsourcing,Xi'An Research Institute of China Coal Technology,29,32
IT Outsourcing,"University of Pennsylvania, School of Medicine",30,27
IT Outsourcing,UAB Institut de Ciència i Tecnologia Ambientals,26,27
IT Outsourcing,Pacific Institute for Research and Evaluation,31,27
IT Outsourcing,Center for Abuse Recovery,36,26
IT Outsourcing,Macon State College,24,18
IT Outsourcing,Associates,33,33
IT Outsourcing,AUS,24,24
IT Outsourcing,Fraunhofer Institute for Secure Information Technology SIT,28,31
IT Outsourcing,ISI - Information Systems Institute,29,30
IT Outsourcing,Tata Steel Europe Limited,31,21
IT Outsourcing,Association of Finnish Pharmacies,34,34
IT Outsourcing,Virtual Reality Medical Center,27,23
IT Outsourcing,Virtual Reality Medical Institute,30,26
IT Outsourcing,Aristotle University of Thessaloniki School of Medicine,29,29
IT Outsourcing,Unit Instruments,40,47
IT Outsourcing,DSC Communications,38,31
IT Outsourcing,Zhenjiang Jiangda Kemao Information System Limited Company,19,25
IT Outsourcing,Emerson College,28,28
IT Outsourcing,Môle Armorcain de la Recherche sur la Societe de l'Information et l'Usages d'Internet,18,20
IT Outsourcing,"Ministerstwo Nauki I Szkolnictwa Wyzszego, Warsaw",25,29
IT Outsourcing,Stt. Univ. of New York at Geneseo,26,27
IT Outsourcing,University of the West Indie,38,33
IT Outsourcing,Chinese Culture University Taiwan,34,34
IT Outsourcing,Krekel van der Woerd Wouterse B.V.,21,21
IT Outsourcing,Chien Hsin University of Science and Technology,30,26
