Affiliation1,Affiliation2,Ratio,Token_Sort_Ratio
IU School of Informatics,Arizona Blood Services,39,35
IU School of Informatics,"Takeda Development Center Americas, Inc.",31,29
IU School of Informatics,Faulkner University,28,23
IU School of Informatics,Germany GmbH,17,28
IU School of Informatics,CTO,15,15
IU School of Informatics,Almende BV,12,12
IU School of Informatics,UMASS/Memorial Healthcare,33,29
IU School of Informatics,Spanish Agency for Medicines and Health Care Products,34,36
IU School of Informatics,Hospital Universitario de la Princesa,33,30
IU School of Informatics,CSIC - Centro de Investigaci&oacute;n y Desarrollo Pascual Vila (CID),28,29
IU School of Informatics,"Universidad Complutense de Madrid, Facultad de Farmacia",33,26
IU School of Informatics,Gazi Üniversitesi,29,30
IU School of Informatics,University Oxbridge,28,28
IU School of Informatics,Sorabol College,31,36
IU School of Informatics,St. Mary's University San Antonio,28,32
IU School of Informatics,BASAR Computer Systems Ltd. Sti,25,26
IU School of Informatics,Fellowship of Postgraduate Medicine,41,37
IU School of Informatics,Shenkar College of Engineering and Design,40,34
IU School of Informatics,National University,33,33
IU School of Informatics,Florida Int'l University,33,38
IU School of Informatics,Stichting Toekomstbeeld der Techniek (STT),33,38
IU School of Informatics,Information Science Program,39,55
IU School of Informatics,"Intel Corporation, United Kingdom",39,36
IU School of Informatics,Robert McCaa,22,22
IU School of Informatics,"Molecular & Behavioral Neuroscience Institute, University Michigan Ann Arbor",28,27
IU School of Informatics,American Board of Internal Medicine,44,37
IU School of Informatics,SimET Center,28,22
IU School of Informatics,Deloitte Consulting,33,23
IU School of Informatics,In-Ha University,30,25
IU School of Informatics,The Boston Consulting GroupZurich,39,32
IU School of Informatics,The Saudi Consultation Council (Shura),32,33
IU School of Informatics,Stable College,21,26
IU School of Informatics,Knowledge Management Research and Practice,33,33
IU School of Informatics,Trakya Üniversitesi,23,29
IU School of Informatics,Inst. fur Anlagen/Systemtechnologien,37,37
IU School of Informatics,Joanne H. Pratt Associates,32,33
IU School of Informatics,Oulun seudun ammattikorkeakoulu,29,33
IU School of Informatics,Bayer AG,12,12
IU School of Informatics,University of Liechtenstein,39,35
IU School of Informatics,University of Sharjah,36,27
IU School of Informatics,Japanese Association of Healthcare Information Systems Industry (JAHIS),38,34
IU School of Informatics,Chongqing Steel and Iron Group Co.,34,39
IU School of Informatics,Heinz School of Public Policy and Management,50,47
IU School of Informatics,Infosys Consulting,33,33
IU School of Informatics,The Ratio Institute,37,42
IU School of Informatics,Nettuno University,29,29
IU School of Informatics,Reading's Fun Ltd.,29,29
IU School of Informatics,EBS University of Business and Law,31,31
IU School of Informatics,Universität St. Gallen (HSG,24,21
IU School of Informatics,Pierre Berthon Is Tutor Res. M.,33,34
IU School of Informatics,Leyland Pitt Is Prof. Mktg. H.,33,35
IU School of Informatics,Mobile Dreams Factory,31,40
IU School of Informatics,Lucas Automotive Ltd.,31,32
IU School of Informatics,Pontifcia Universidade Do Rio Grande Do sul,33,36
IU School of Informatics,Vector Consulting Services,40,36
IU School of Informatics,Shan Yang Country people's Hospital,31,31
IU School of Informatics,Amegy Bank,12,12
IU School of Informatics,Bank of Montreal,35,35
IU School of Informatics,M S Ramaiah Medical Teaching Hospital,30,33
IU School of Informatics,Human-Computer Interaction Laboratory,33,36
IU School of Informatics,International Association for the Management of Technology (IAMOT,31,41
IU School of Informatics,North China University of Technology,30,43
IU School of Informatics,SCAU,21,14
IU School of Informatics,Ramon Liull University,30,26
IU School of Informatics,Thauris B.V.,22,23
IU School of Informatics,S.p.A,14,28
IU School of Informatics,Australian Maritime College,39,27
IU School of Informatics,Applied Decision Science,33,38
IU School of Informatics,Roth Cognitive Engineering,32,32
IU School of Informatics,Bhilai Steel Plant,33,33
IU School of Informatics,Central Hospital of Zaozhuang Mining Group,33,33
IU School of Informatics,Biovue Technology (China) Ltd.,48,39
IU School of Informatics,Loughborough Universiry,34,21
IU School of Informatics,Synchronite GmbH,30,30
IU School of Informatics,Centre de Santé et de Services Sociaux du Grand-Littoral,25,28
IU School of Informatics,Advanced Technology Lab.,33,34
IU School of Informatics,Epidemiol. Stat.,30,32
IU School of Informatics,Spelman College,26,26
IU School of Informatics,The United States Army Corps of Engineers,40,37
IU School of Informatics,Executive Insight AG,27,32
IU School of Informatics,Eli Lilly Critical Care Europe,30,37
IU School of Informatics,Eli Lilly Critical Care Europe,30,37
IU School of Informatics,City University Business School U.K,34,44
IU School of Informatics,Goldman,26,19
IU School of Informatics,Health Technology Analysts Pty Ltd.,37,38
IU School of Informatics,E-Commerce Department of President Chain Store Corporation,32,34
IU School of Informatics,Dell EMC,25,12
IU School of Informatics,Queen's School of Business,60,52
IU School of Informatics,Green University,20,20
IU School of Informatics,Western University and Kinek Technologies Inc.,31,29
IU School of Informatics,G2 Consulting,32,22
IU School of Informatics,Centre de Santé et de Services Sociaux de Laval,23,29
IU School of Informatics,MMU,7,15
IU School of Informatics,S and P Consulting,29,33
IU School of Informatics,Finnish Evangelical Lutheran Mission,30,30
IU School of Informatics,Walsh University,30,35
IU School of Informatics,Paris Ouest Nanterre University,36,29
IU School of Informatics,Woosuk University,29,34
IU School of Informatics,"comScore, Inc.",37,33
IU School of Informatics,Amsterdam Business School,33,45
IU School of Informatics,Norwegian Governmental Computing Center,32,29
IU School of Informatics,Decision Systems Laboratory (DSL),35,33
IU School of Informatics,University of South Carolina - Sumter,33,31
IU School of Informatics,BS Abdur Rahman University,32,24
IU School of Informatics,Software Economics Group Darmstadt,38,41
IU School of Informatics,"Nodality, Inc.",32,33
IU School of Informatics,Arizona Geological Survey,33,29
IU School of Informatics,Consortium of Universities for the Advancement of Hydrologic Sci,36,32
IU School of Informatics,Stroud Water Research Center,31,27
IU School of Informatics,National Center for Atmospheric Research,41,41
IU School of Informatics,Lamont-Doherty Earth Observatory,29,32
IU School of Informatics,Foundation for Earth Science,38,38
IU School of Informatics,Open Geospatial Consortium,40,40
IU School of Informatics,EDEKA AG,12,12
IU School of Informatics,Netherlands Forensic Institute - NFI,30,38
IU School of Informatics,Southwest Institute of Technical Physics,38,41
IU School of Informatics,American University of Middle East,34,38
IU School of Informatics,The Ottawa Hospital,28,33
IU School of Informatics,Vector Consulting,34,29
IU School of Informatics,Middllesex University Business School,30,39
IU School of Informatics,"Soonchunhyang University, College of Medicine",38,35
IU School of Informatics,Oulu City Council,34,34
IU School of Informatics,Laredo State University,30,26
IU School of Informatics,Henley Management College Greenlands,27,23
IU School of Informatics,University Key Laboratory of Green Chemistry of Sichuan Institutes of Higher Education,27,27
IU School of Informatics,National University of Timor-Leste (UNTL),34,32
IU School of Informatics,Headstrong LLC,21,26
IU School of Informatics,Credite Suisse,26,26
IU School of Informatics,Hainan University,29,29
IU School of Informatics,Fraunhofer Institute for Production Systems and Design Technology IPK,30,39
IU School of Informatics,Singapore Telecommunications Limited,33,33
IU School of Informatics,Shanghai Academy of Social Sciences,41,37
IU School of Informatics,Sejong-Lockheed Martin Aerospace Research Center,31,31
IU School of Informatics,Urbino and IEFE,31,31
IU School of Informatics,Knowledge Media Research Center,29,29
IU School of Informatics,"PEL KOREA, Inc.",36,38
IU School of Informatics,Chongqing University of Posts and Telecommunications,37,32
IU School of Informatics,School of Business Administration at the University of Michigan,39,44
IU School of Informatics,PPG Industries,32,32
IU School of Informatics,Marketing Science Institute,35,35
IU School of Informatics,Marketing Intelligence company (MIcompany),30,34
IU School of Informatics,FL Gulf Coast University,38,33
IU School of Informatics,Operations Management,27,36
IU School of Informatics,Unicon Inc.,40,41
IU School of Informatics,Transnationale Universiteit Limburg,27,27
IU School of Informatics,International University of La Rioja,33,40
IU School of Informatics,CETIM CENTER FOR TECHNOLOGY AND INNOVATION MANAGEMENT GMBH,34,34
IU School of Informatics,City University Business School,33,44
IU School of Informatics,Asian Institute of Management,38,34
IU School of Informatics,Alton Coal Development,35,30
IU School of Informatics,Isle of Man International Business School,43,55
IU School of Informatics,M S Ramaiah Medical Teaching Hospital Bangalore,28,34
IU School of Informatics,American Philosophical Society,37,33
IU School of Informatics,Smithsonian Center for Folklife and Cultural Heritage,31,29
IU School of Informatics,University of British Columbia's Sauder School of Business,39,41
IU School of Informatics,National Labour Market Authority,36,36
IU School of Informatics,Korea Color Steel Corp,35,35
IU School of Informatics,Hochschule Magdeburg-Stendal,31,31
IU School of Informatics,Lapland University of Applied Sciences,32,29
IU School of Informatics,Tampere University of Applied Sciences,32,26
IU School of Informatics,University of Minnesota Medical School,42,48
IU School of Informatics,"Universidad De Los Andes, Merida",29,25
IU School of Informatics,Biocomplexity Institute of Virginia Tech,41,44
IU School of Informatics,Ministry of Health and Family Welfare,33,39
IU School of Informatics,Health Partners,31,21
IU School of Informatics,Monterey Institute of International Studies,39,36
IU School of Informatics,DHL Express,29,17
IU School of Informatics,Deloitte and Touche Management,30,33
IU School of Informatics,University of Swaziland,34,26
IU School of Informatics,Theological University Amsterdam/Groningen,30,27
IU School of Informatics,Deggendorf Institute of Technology,28,52
IU School of Informatics,Paris Dauphine at Paris,38,34
IU School of Informatics,Instituto Nacional de Engenharia Tecnologia E Inovacao,36,36
IU School of Informatics,Finnair Oyj,29,34
IU School of Informatics,Institute of Agriculture and Life Science,34,40
IU School of Informatics,"Omneuron, Inc.",32,33
IU School of Informatics,Institute for Information Systems and Management (IISM),38,39
IU School of Informatics,Process Flow Products Division,30,37
IU School of Informatics,"/Associates, Ltd.",29,32
IU School of Informatics,Duke Institute for Genome Sciences & Policy,36,40
IU School of Informatics,CHA Medical University,30,26
IU School of Informatics,AWS Inc,32,32
IU School of Informatics,National Applied Research Laboratories Taiwan,35,41
IU School of Informatics,Fundación Getúlio Vargas,33,35
IU School of Informatics,"Nova School of Business and Economics, Universidade Nova de Lisboa",40,43
IU School of Informatics,Citigroup,24,24
IU School of Informatics,Waseda Business School,35,43
IU School of Informatics,National Universitym,32,32
IU School of Informatics,Infratest Burke AG,33,33
IU School of Informatics,HM REVENUE AND CUSTOMS,30,26
IU School of Informatics,Dutch Customs Administration,46,46
IU School of Informatics,Whole Systems International (WSI,43,44
IU School of Informatics,GID Ltd,26,19
IU School of Informatics,Pepperdine's School of Business and Management,49,43
IU School of Informatics,Fred Hutchinson Cancer Research Center,29,35
IU School of Informatics,NV ST Dept of Health and Human Services,38,35
IU School of Informatics,Chung Jung Christian University,29,29
IU School of Informatics,Bloom International Trading,35,31
IU School of Informatics,State Key Laboratory of Performance and Structral Safety for Petroleum Tubular Goods and Equipment Material,23,27
IU School of Informatics,Xinjiang Oilfield Company of CNPC,35,35
IU School of Informatics,Solution Architect,38,33
IU School of Informatics,Radboud U.,12,24
IU School of Informatics,U Diego Portales,40,35
IU School of Informatics,U Arizona,30,30
IU School of Informatics,Missouri U. of Science and Technology,39,47
IU School of Informatics,Price Waterhouse,30,30
IU School of Informatics,University of Economics Ho Chi Minh City,38,44
IU School of Informatics,Norwegian University of Science and Technology,34,37
IU School of Informatics,Pontifcal Catholic University of Rio Grande Do Sul's Computer Science School,36,34
IU School of Informatics,Pontifcal Catholic University,38,34
IU School of Informatics,Pontifcal Catholic University of Rio Grande Do sul,41,35
IU School of Informatics,Norwegian University of Science and Technology,34,37
IU School of Informatics,CQU,7,15
IU School of Informatics,Boston College,21,37
IU School of Informatics,"Offshore Oil Engineering Co., Ltd.",38,47
IU School of Informatics,China Classification Society,38,38
IU School of Informatics,National Business Research Institute,37,40
IU School of Informatics,Ernst and Young Center for Business Innovation,34,31
IU School of Informatics,Novell Pvt. Ltd,26,21
IU School of Informatics,Det Norske Veritas Pty Ltd,24,28
IU School of Informatics,Daqing Petrochemical Research Center,30,33
IU School of Informatics,"University of Southern Denmark, Sønderborg",33,31
IU School of Informatics,Business Administration Department,31,31
IU School of Informatics,Hakuoh University,29,24
IU School of Informatics,TSM Business School,37,47
IU School of Informatics,Universite Catholique de Lille,33,26
IU School of Informatics,Babson University,29,24
IU School of Informatics,Price Waterhouse,30,30
IU School of Informatics,U.C.L.A. Graduate School of Education,49,53
IU School of Informatics,"Rossmoore Associates, Inc.",40,46
IU School of Informatics,Uniformed Services University of the Health Sciences,34,29
IU School of Informatics,Digia Plc,24,24
IU School of Informatics,Active Intranet Pic.,41,37
IU School of Informatics,Blueend Web:applications AG,31,31
IU School of Informatics,University of Prague,36,27
IU School of Informatics,Jomo Kenyatta University of Agriculture and Technology,28,36
IU School of Informatics,SFIDA-LUISS,34,23
IU School of Informatics,Beuth University of Applied Sciences Berlin,33,33
IU School of Informatics,Fachbereich Wirtschaft,35,39
IU School of Informatics,Korea Small Business Institute,33,41
IU School of Informatics,Honam University,30,25
IU School of Informatics,Bank of Thailand,30,35
IU School of Informatics,Rhode Island College,27,27
IU School of Informatics,"FNC, Inc.",30,32
IU School of Informatics,Wipro Infotech Limited,39,43
IU School of Informatics,Andersen Consulting,28,33
IU School of Informatics,Micro Planning International,42,42
IU School of Informatics,Deloitte Services,34,24
IU School of Informatics,Chang Jung Christian University,29,29
IU School of Informatics,Pontificia Universidade Catolica do Parana,33,30
IU School of Informatics,Antra Inc.,29,36
IU School of Informatics,Indigo Books & Music Inc.,37,39
IU School of Informatics,Senacor Technologies AG,34,38
IU School of Informatics,Institut des sourds de Charlesbourg,31,31
IU School of Informatics,Tajen Technological University,37,26
IU School of Informatics,Adelante Zorggroep,19,24
IU School of Informatics,Merem behandelcentra,27,18
IU School of Informatics,De Vogellanden,21,16
IU School of Informatics,Maasstad Ziekenhuis,28,33
IU School of Informatics,Noordwest Ziekenhuisgroep,29,37
IU School of Informatics,Militair Revalidatie Centrum Aardenburg,25,22
IU School of Informatics,Revalidatiecentrum Leijpark,24,27
IU School of Informatics,Amsterdam Rehabilitation Research Center Reade,26,29
IU School of Informatics,Revalidatie Friesland,27,27
IU School of Informatics,Revant,20,20
IU School of Informatics,Rijnlands Rehabilitation Center,33,29
IU School of Informatics,Groot Klimmendaal,29,24
IU School of Informatics,Treant Zorggroep,15,30
IU School of Informatics,"St. Martin Clinic, Nijmegen",31,41
IU School of Informatics,Sophia Rehabilitation Center,35,35
IU School of Informatics,Rehabilitation Hospital Tolbrug',29,33
IU School of Informatics,Klimmendaal,23,23
IU School of Informatics,InSites Consulting,33,29
IU School of Informatics,International Service Research,30,41
IU School of Informatics,Center for Research on Consumers and Marketing Strategy,35,35
IU School of Informatics,Templeton College,20,20
IU School of Informatics,UNITY AG,19,19
IU School of Informatics,Shanghai International Studies University,31,34
IU School of Informatics,Jinggangshan University,30,30
IU School of Informatics,General Electric,30,25
IU School of Informatics,"Versata, Inc",28,29
IU School of Informatics,Center for Information Technology Renato Archer,39,45
IU School of Informatics,ERPsim Lab,24,29
IU School of Informatics,Kongkuk University,24,19
IU School of Informatics,Università degli Studi di Palermo,28,29
IU School of Informatics,Dutch Ministry of Security and Justice,39,39
IU School of Informatics,Prnc. William Co. African-Amer. H.,31,37
IU School of Informatics,Institut für Wirtschaftsinformatik,55,39
IU School of Informatics,Dongguan University of Technology,32,35
IU School of Informatics,Mongolian University of Science and Technology,34,34
IU School of Informatics,National Chun Chen University,34,26
IU School of Informatics,Workers Compensation Research Institute,32,41
IU School of Informatics,University at Montgomery,29,25
IU School of Informatics,Lukol Networks,42,21
IU School of Informatics,Institute of Software Chinese Academy of Sciences,38,36
IU School of Informatics,Pannasastra University of Cambodia,28,24
IU School of Informatics,Fachhochschule Schmalkalden,27,39
IU School of Informatics,Institute of Geographical Sciences and Natural Resources Research Chinese Academy of Sciences,26,31
IU School of Informatics,Southampton Business School,31,39
IU School of Informatics,College of Management,44,31
IU School of Informatics,University of Delhi,33,28
IU School of Informatics,University of the North Carolina,39,36
IU School of Informatics,Communications Officer and Strategic Engagement at Li and Fung Ltd.,29,33
IU School of Informatics,Li and Fung.,28,29
IU School of Informatics,Dyax Corp.,24,18
IU School of Informatics,DK Multimedia,27,22
IU School of Informatics,"University of Hong Kong, School of Professional and Continuing Education",38,34
IU School of Informatics,mcm Institute,32,38
IU School of Informatics,Dexia Group,17,23
IU School of Informatics,Social and Health Affairs department in the City of Lahti,32,40
IU School of Informatics,Gartner Group Pacific,31,31
IU School of Informatics,Telecom,19,19
IU School of Informatics,Under the Guidance,33,24
IU School of Informatics,Zeppelin Baumaschinen GmbH,32,28
IU School of Informatics,Huawei Technologies Duesseldorf GmbH,37,33
IU School of Informatics,Baragwanath Hospital,23,32
IU School of Informatics,Shanghai First Maternity and Infant Health Hospital,29,32
IU School of Informatics,Snitker and Co,26,26
IU School of Informatics,Cornell University School of Hotel Administration,49,49
IU School of Informatics,Trilogy Corp.,32,28
IU School of Informatics,TEXAS EDUCATION AGENCY,26,30
IU School of Informatics,Stevens Institute of Technology,29,51
IU School of Informatics,University of Maine Business School,34,51
IU School of Informatics,NEC Australia Pty Ltd,27,27
IU School of Informatics,Orient. Logistics Group of Companies,47,44
IU School of Informatics,Clinic of Radiotherapy and Oncology,37,37
IU School of Informatics,University of Vienna Institute of Anatomy,34,37
IU School of Informatics,NL-7300 AS,24,24
IU School of Informatics,Kangnam University,19,24
IU School of Informatics,University of Waika,37,23
IU School of Informatics,Shri Shakaracharya Institute of Technology and Management,35,35
IU School of Informatics,University of Zaragoza,35,26
IU School of Informatics,ALBA Graduate Business School,30,45
IU School of Informatics,Zhejiang Academy of Surveying and Mapping,37,31
IU School of Informatics,VitalHealth Software,32,27
IU School of Informatics,Groupe Hospitalier Sainte-Périne,36,25
IU School of Informatics,AP-HP Assistance Publique - Hopitaux de Paris,29,30
IU School of Informatics,Hopital Sebastopol,29,33
IU School of Informatics,Leyland Pitt is Professor of Management Studies at Henley Management College Henley-on-ThamesRG9 3AUUK,25,21
IU School of Informatics,Sunchon National University,39,39
IU School of Informatics,Korea Institute for International Economic Policy,36,38
IU School of Informatics,DEKRA Automobil GmbH,27,27
IU School of Informatics,Stratica Limited,30,30
IU School of Informatics,Siemens Industry Software GmbH,30,30
IU School of Informatics,AVASO GmbH,24,29
IU School of Informatics,Advanis Inc.,33,34
IU School of Informatics,National Research Center for Audiology and Hearing Rehabilitation,36,34
IU School of Informatics,Heritage Institute of Technology,32,50
IU School of Informatics,The Bayswater Institute,30,34
IU School of Informatics,Essent,20,13
IU School of Informatics,Groupvision,23,29
IU School of Informatics,Institute of Xinjiang Oilfield Company,39,42
IU School of Informatics,National School of Public Health,54,50
IU School of Informatics,Hanzhong University,28,23
IU School of Informatics,Norwegian National University of Science and Technology,33,38
IU School of Informatics,Anderson,19,25
IU School of Informatics,City University Londona,34,30
IU School of Informatics,SAP Canada Inc.,31,32
IU School of Informatics,Normal University,34,39
IU School of Informatics,Taishan Medical University,32,32
IU School of Informatics,Taian Central Hospital,35,30
IU School of Informatics,Rollins College,26,26
IU School of Informatics,Smith College,27,27
IU School of Informatics,ETAS GmbH,18,24
IU School of Informatics,Université de Strasboug,30,26
IU School of Informatics,University of Cyprus,36,32
IU School of Informatics,Centre de Gestion Scientifique,30,30
IU School of Informatics,Aichi Gakuin University,34,30
IU School of Informatics,Yuhan College,27,22
IU School of Informatics,"Skycloud Co., Ltd.",33,31
IU School of Informatics,University of Calcutta,35,35
IU School of Informatics,Adger University College,21,21
IU School of Informatics,One More Restaurant,33,28
IU School of Informatics,TU Mönchen,29,24
IU School of Informatics,SIGNUM-66 Co.,27,22
IU School of Informatics,Dialogos LLC,28,28
IU School of Informatics,Viadata,19,19
IU School of Informatics,Scape Consulting GmbH,31,31
IU School of Informatics,"Ministry of Defence, Government of Singapore",35,42
IU School of Informatics,BIP Institute of Psychology Ltd.,39,51
IU School of Informatics,SWPS Uniwersytet Humanistycznospołeczny,29,25
IU School of Informatics,"Institute for Psychology, Budapest",41,46
IU School of Informatics,Psychological Sciences University,39,28
IU School of Informatics,Human Sciences Research Council of South Africa,42,42
IU School of Informatics,Investigadora Colegio de la Fontera Norte,40,34
IU School of Informatics,Odessa I.I.Mechnikov National University,31,31
IU School of Informatics,Gakushuin University,32,23
IU School of Informatics,Semiconductor Manufacturing International Corporation Shanghai,35,33
IU School of Informatics,Telecom Ecole de Management,35,27
IU School of Informatics,Faculty of Economics and Administrative Sciences,42,44
IU School of Informatics,Yezreel Valley College,17,17
IU School of Informatics,China Huanqiu Contracting and Engineering Corporation,36,31
IU School of Informatics,Shanghai Academy of System Science,34,31
IU School of Informatics,Chinese Pharmaceutical Association,38,34
IU School of Informatics,Palm Beach Atlantic University,33,30
IU School of Informatics,First Affiliated Hospital of Harbin Medical University,38,33
IU School of Informatics,Asiatek Inc.,33,34
IU School of Informatics,CA Inc.,32,27
IU School of Informatics,Material Corrosion and Protection Key Laboratory of Sichuan Province,33,35
IU School of Informatics,Universidade Nove de Julho,24,24
IU School of Informatics,BearingPoint GmbH,24,29
IU School of Informatics,Southampton University Hospitals NHS Trust,30,27
IU School of Informatics,Universidade de Santa Cruz do Sol (UNISC),34,25
IU School of Informatics,Maastricht University,31,36
IU School of Informatics,Universities of Gøteborg,33,30
IU School of Informatics,Dowling College,26,26
IU School of Informatics,Information,51,57
IU School of Informatics,Zagazig University,24,24
IU School of Informatics,Daewoo Shipbuilding & Marine Engineering Co. Ltd.,30,29
IU School of Informatics,American Bureau of Shipping,31,43
IU School of Informatics,DNV Korea Ltd,27,32
IU School of Informatics,CSFU-Consorzio Sistemi Formativi UCIMU,48,39
IU School of Informatics,China Academy of Railway Sciences,42,35
IU School of Informatics,College of Business Administration,45,41
IU School of Informatics,Operations,35,41
IU School of Informatics,Institut d'Administration des Entreprises de La Réunion (IAE),26,32
IU School of Informatics,Government of Western Australia,33,36
IU School of Informatics,IBM and MIT,29,23
IU School of Informatics,University of Kang Ning,34,34
IU School of Informatics,FTM - Frankfurt Technology Management GmbH,33,34
IU School of Informatics,Zik Energy Points Inc.,39,31
IU School of Informatics,IT Value Group,26,26
IU School of Informatics,Knobbe Martens Intellectual Property Law,25,31
IU School of Informatics,University of Economics - The University of Danang,32,33
IU School of Informatics,Universiteit Van,25,25
IU School of Informatics,United States Department of Health and Human Services,34,34
IU School of Informatics,Maricopa Integrated Health System,35,35
IU School of Informatics,Software Engineering Institute,33,37
IU School of Informatics,Instituto Superiore Mario Boella (ISMB,39,36
