Affiliation1,Affiliation2,Ratio,Token_Sort_Ratio
"Mercy University Hospital Cork, Ireland",Millikin University,41,53
"Mercy University Hospital Cork, Ireland",Zhongshan Torch Polytechnic,30,31
"Mercy University Hospital Cork, Ireland",Chung Tak Lighting Control Systems (Guangzhou) Ltd.,36,37
"Mercy University Hospital Cork, Ireland",Urban Institute,30,26
"Mercy University Hospital Cork, Ireland",Universiti Teknologi Petronas,47,48
"Mercy University Hospital Cork, Ireland",Brooks City-Base,25,30
"Mercy University Hospital Cork, Ireland",135 S. State College Blvd BRO-100,33,29
"Mercy University Hospital Cork, Ireland",Shih Hsin University,37,55
"Mercy University Hospital Cork, Ireland",Faculty of Management and Organization,36,32
"Mercy University Hospital Cork, Ireland",Ramapo College of New Jersey,27,36
"Mercy University Hospital Cork, Ireland","Merck & Co., Inc.",43,40
"Mercy University Hospital Cork, Ireland","Dickey Analytics, LLC",33,28
"Mercy University Hospital Cork, Ireland",Nottingham University Hospitals NHS Trust,60,61
"Mercy University Hospital Cork, Ireland",Ziba Design,20,20
"Mercy University Hospital Cork, Ireland",Beijing Tongren Hospital,41,42
"Mercy University Hospital Cork, Ireland",Philipps University,38,53
"Mercy University Hospital Cork, Ireland",Siemens AG Osterreich,37,37
"Mercy University Hospital Cork, Ireland",Deloitte Services LP,31,38
"Mercy University Hospital Cork, Ireland",Business School,33,23
"Mercy University Hospital Cork, Ireland",Alabama State University,41,52
"Mercy University Hospital Cork, Ireland",Teredesai,25,30
"Mercy University Hospital Cork, Ireland",Schlumberger,20,32
"Mercy University Hospital Cork, Ireland",Enterprise Architect Consultant,43,41
"Mercy University Hospital Cork, Ireland",Galway-Mayo Institute of Technology,35,30
"Mercy University Hospital Cork, Ireland","Charles Sturt University, Wagga Wagga",45,49
"Mercy University Hospital Cork, Ireland",INSEAD,22,18
"Mercy University Hospital Cork, Ireland",Southeastern University,42,56
"Mercy University Hospital Cork, Ireland",Koforidua Technical University,38,56
"Mercy University Hospital Cork, Ireland",Shinawatra University,40,54
"Mercy University Hospital Cork, Ireland",CEPI,19,14
"Mercy University Hospital Cork, Ireland",Capgemini Consulting,31,31
"Mercy University Hospital Cork, Ireland",LichtBlick AG,31,24
"Mercy University Hospital Cork, Ireland",Università degli Studi dell'Aquila,44,48
"Mercy University Hospital Cork, Ireland",Northern New Mexico College,33,40
"Mercy University Hospital Cork, Ireland",Univ of,26,27
"Mercy University Hospital Cork, Ireland",Vestlandsforsking,36,33
"Mercy University Hospital Cork, Ireland",University of Malta,52,53
"Mercy University Hospital Cork, Ireland",Qingdao Agricultural University,37,58
"Mercy University Hospital Cork, Ireland",Center for Applied Research Inc.,37,35
"Mercy University Hospital Cork, Ireland",General Counsel,41,38
"Mercy University Hospital Cork, Ireland",Roanoke College,26,30
"Mercy University Hospital Cork, Ireland",Attivation,24,17
"Mercy University Hospital Cork, Ireland","Shanghai Psylife Consulting Co., Ltd.",39,42
"Mercy University Hospital Cork, Ireland",Shenandoah University,40,54
"Mercy University Hospital Cork, Ireland",Centro de Investigación y Docencia Económicas (CIDE),42,42
"Mercy University Hospital Cork, Ireland",Hardy Giles Consulting,39,37
"Mercy University Hospital Cork, Ireland",John Carroll University,39,56
"Mercy University Hospital Cork, Ireland",Loyola University,43,55
"Mercy University Hospital Cork, Ireland",Poynton and Partners,27,34
"Mercy University Hospital Cork, Ireland",Best Practice Consulting AG,33,34
"Mercy University Hospital Cork, Ireland",University of New,50,47
"Mercy University Hospital Cork, Ireland",University of Florida College of Medicine,50,53
"Mercy University Hospital Cork, Ireland",Huazhong Normal University,37,50
"Mercy University Hospital Cork, Ireland","University of Applied Sciences Upper Austria, School of Informatics, Communications and Media",39,37
"Mercy University Hospital Cork, Ireland",Vanung University,39,36
"Mercy University Hospital Cork, Ireland",China University of Technology,52,59
"Mercy University Hospital Cork, Ireland",First Consulting B.V.,33,38
"Mercy University Hospital Cork, Ireland",Consilis GmbH,23,31
"Mercy University Hospital Cork, Ireland","Carleton College, USA",33,34
"Mercy University Hospital Cork, Ireland",Bryant College,30,27
"Mercy University Hospital Cork, Ireland",Robert H. Smith School of Business,41,34
"Mercy University Hospital Cork, Ireland",ESSEC Business School,40,27
"Mercy University Hospital Cork, Ireland",Oklahoma City University,44,58
"Mercy University Hospital Cork, Ireland",Pennsylvania Patient Safety Authority,34,43
