Affiliation1,Affiliation2,Ratio,Token_Sort_Ratio
"University of South Florida, Tampa","Infineon Technologies, North America",46,44
"University of South Florida, Tampa",MIS,11,17
"University of South Florida, Tampa",Gwangju Institute of Science and Technology,36,32
"University of South Florida, Tampa","Hitachi, Ltd.",30,23
"University of South Florida, Tampa",XRCE Xerox,14,19
"University of South Florida, Tampa",Accenture Institute for High Business Performance,36,32
"University of South Florida, Tampa",Versant Corporation (db4o,37,42
"University of South Florida, Tampa",Seoul Veterans Hospital,39,43
"University of South Florida, Tampa",Grant Holland and Associates,32,30
"University of South Florida, Tampa",Aizoon Consulting,27,28
"University of South Florida, Tampa",BNP Paribas,22,23
"University of South Florida, Tampa",School Wynd,22,18
"University of South Florida, Tampa",University of Massachusetts and ITT,61,53
"University of South Florida, Tampa",The James Cook University Hospital,47,57
"University of South Florida, Tampa",Human Machine Interface Research,30,31
"University of South Florida, Tampa",independent management consultant,30,33
"University of South Florida, Tampa","AECOM Technology Corporation, Hong Kong",30,31
"University of South Florida, Tampa",Zeb/Information.Technology,27,34
"University of South Florida, Tampa",Ernst and Young,33,29
"University of South Florida, Tampa",TU Muenchen,18,23
"University of South Florida, Tampa",Smithsonian National Museum of Natural History,35,35
"University of South Florida, Tampa",University Guglielmo Marconi,55,56
"University of South Florida, Tampa",AUT Business School,30,31
"University of South Florida, Tampa",Loughborough Centre for Global Sourcing and Services,33,33
"University of South Florida, Tampa",Université Saint-Louis - Bruxelles,47,50
"University of South Florida, Tampa","Westech Information Systems, Inc.",36,41
"University of South Florida, Tampa",Hewlett-Packard Ltd,26,27
"University of South Florida, Tampa",Howitzvej 60,17,22
"University of South Florida, Tampa",Luoyang Ship Material Research Institute,32,36
"University of South Florida, Tampa","JDA Software Group, Inc.",28,36
"University of South Florida, Tampa",Brigham Younjj University,34,55
"University of South Florida, Tampa",Coriolis Labs,30,35
"University of South Florida, Tampa",Shanghai Institute of Ceramics Chinese Academy of Sciences,33,29
"University of South Florida, Tampa",CSIC-XUGA - Instituto de Estudios Gallegos Padre Sarmiento (IEGPS),34,32
"University of South Florida, Tampa",Susquehanna University,36,58
"University of South Florida, Tampa",Praxair Inc,18,27
"University of South Florida, Tampa",Center for Machine Intelligence,31,31
"University of South Florida, Tampa",Santiago Canyon College,25,29
"University of South Florida, Tampa",Marriott School of Management,35,26
"University of South Florida, Tampa",Tianjin Women's and Children's Health Center,31,34
"University of South Florida, Tampa",Ternopil National Economic University,31,51
"University of South Florida, Tampa",AMAP,16,16
"University of South Florida, Tampa",Centre Interuniversitaire de Recherche en Analyse des Organisations,38,32
"University of South Florida, Tampa",Indian Space Research Organization,35,36
"University of South Florida, Tampa",Fraunhofer Center for International Management and Knowledge Economy IMW,30,29
"University of South Florida, Tampa",Bavarian Motor Works AG,39,32
"University of South Florida, Tampa",Institut Jean-Pierre Bourgin,32,43
"University of South Florida, Tampa",Escuela de Negocios,23,35
"University of South Florida, Tampa",Indraprastha Institute of Information Technology Delhi,34,37
"University of South Florida, Tampa",School of Life Sciences,28,43
"University of South Florida, Tampa",People's Hospital,31,32
"University of South Florida, Tampa",NTE Ltd,24,25
"University of South Florida, Tampa",Arizona Health Sciences Center,31,35
"University of South Florida, Tampa",ACM Education Board,26,27
"University of South Florida, Tampa",3M,6,6
"University of South Florida, Tampa","University of Colorado at Boulder, Leeds School of Business",47,46
"University of South Florida, Tampa",Loma Linda University,36,70
"University of South Florida, Tampa",Korea Institute for Defense Analyses,40,32
"University of South Florida, Tampa",Griffith Business School,28,25
"University of South Florida, Tampa",USTC-CityU Advanced Research Center,32,32
"University of South Florida, Tampa",Min-Sheng General Hospital,30,34
"University of South Florida, Tampa",Dana-Farber Cancer Institute,29,36
"University of South Florida, Tampa",Bothell Business Administration Program,33,33
"University of South Florida, Tampa",U.S. Army War College at Carlisle Barracks,34,27
"University of South Florida, Tampa",Fudan Universit,37,54
"University of South Florida, Tampa",Beijing Institute of Remote Sensing,38,32
"University of South Florida, Tampa",Horrocks Engineers,19,20
"University of South Florida, Tampa",BMC,5,6
"University of South Florida, Tampa",Pink Elephant Inc,20,24
"University of South Florida, Tampa",Texas Tech Health Sciences University,28,54
"University of South Florida, Tampa",National University of Singapore (Suzhou) Research Institute,49,48
"University of South Florida, Tampa",University of Liechtenstein,56,53
"University of South Florida, Tampa",Nokia USA,28,29
"University of South Florida, Tampa",Institute for Information Management Bremen,39,42
"University of South Florida, Tampa",Unit 94782 of PLA,43,44
"University of South Florida, Tampa",Maldives College of Higher Education,37,38
"University of South Florida, Tampa",The University of North Carolina at Asheville,61,54
"University of South Florida, Tampa",SOAS University of London,58,72
"University of South Florida, Tampa",Henry Ford Health Systems,41,41
"University of South Florida, Tampa",University of Virginia Health System,57,55
"University of South Florida, Tampa",Discover Financial Services,33,33
"University of South Florida, Tampa",BN41 1DN,14,15
"University of South Florida, Tampa",College of Information and Science and Technology Agricultural University of Hebei,28,38
"University of South Florida, Tampa",Reed College,17,13
"University of South Florida, Tampa",Sequenom Inc.,21,22
"University of South Florida, Tampa",Iowa City Community School District,38,29
"University of South Florida, Tampa",Cocomore AG,27,27
"University of South Florida, Tampa",Market Probe Inc.,24,24
"University of South Florida, Tampa",Pondicherry Engineering College,28,31
"University of South Florida, Tampa",CSB-System AG,26,26
"University of South Florida, Tampa",United Stationers Supply Company,45,40
"University of South Florida, Tampa",New Zealand Food Safety Authority,39,36
"University of South Florida, Tampa",Deloitte Consulting,34,31
"University of South Florida, Tampa",Philips HDSoftware,31,31
"University of South Florida, Tampa",Fossil Group,26,31
"University of South Florida, Tampa",School of Business,27,27
"University of South Florida, Tampa",Polytechnica Madrid,30,35
"University of South Florida, Tampa",Bank Hapoalim,26,30
"University of South Florida, Tampa",TXT e-solutions,29,33
"University of South Florida, Tampa",PFPC Worldwide Inc,27,27
"University of South Florida, Tampa",Norwegian Institute of Public Health,40,35
"University of South Florida, Tampa",Qaddoura Str.,26,31
"University of South Florida, Tampa",Nanyang Normal University,34,55
"University of South Florida, Tampa",SAP Research Darmstadt,32,33
"University of South Florida, Tampa",Google Taiwan R and D Center,26,33
"University of South Florida, Tampa",Texas A and M University System,43,59
"University of South Florida, Tampa","University of Cambridge, Institute of Public Health",54,53
"University of South Florida, Tampa",Institute for Socio-Informatics (IISI,39,43
"University of South Florida, Tampa",Fujitsu Technology Solutions GmbH,39,36
"University of South Florida, Tampa",Zhangzhou Normal University,33,50
"University of South Florida, Tampa",MiraCosta College,27,28
