Affiliation1,Affiliation2,Ratio,Token_Sort_Ratio
Indian Institute of Management Indore,ESSCA,10,14
Indian Institute of Management Indore,The Fourth Military Medical University,32,35
Indian Institute of Management Indore,City College of New York,39,36
Indian Institute of Management Indore,Triple,14,14
Indian Institute of Management Indore,Christian-Albrechts-Universität zu Kiel,34,37
Indian Institute of Management Indore,Novantis Group,31,27
Indian Institute of Management Indore,Volpe National Transportation System Center,40,38
Indian Institute of Management Indore,A.T. Kearney Based,29,33
Indian Institute of Management Indore,Universitätsklinikum Münster,34,32
Indian Institute of Management Indore,"Indian Statistical Institute, Kolkata",54,55
Indian Institute of Management Indore,Sungkonghoe University,31,31
Indian Institute of Management Indore,Jeju National University,33,30
Indian Institute of Management Indore,Royal Melbourne Hospital,26,33
Indian Institute of Management Indore,East China Normal University,34,40
Indian Institute of Management Indore,Konyang University,29,33
Indian Institute of Management Indore,Governors State University,32,38
Indian Institute of Management Indore,University of Virginiam,40,33
Indian Institute of Management Indore,Ministry of Health Nairobi,44,41
Indian Institute of Management Indore,EDF Electricite de France,35,39
Indian Institute of Management Indore,Institute for Work and Health Toronto,51,57
Indian Institute of Management Indore,Canadian Arthritis Patient Alliance,50,42
Indian Institute of Management Indore,University of California System,41,41
Indian Institute of Management Indore,Centre for Railway Information Systems,37,37
Indian Institute of Management Indore,University of Évora,39,29
Indian Institute of Management Indore,Universität Konstanz,39,36
Indian Institute of Management Indore,Human Resources Research Organization,38,35
Indian Institute of Management Indore,Lucas Engineering and Systems Ltd,34,37
Indian Institute of Management Indore,MTV Networks Germany GmbH,32,32
Indian Institute of Management Indore,Jönköping International Business School,39,38
Indian Institute of Management Indore,Ghana Institute of Management and Public Administration,65,70
Indian Institute of Management Indore,National Information and Communications Technology Australia,39,39
Indian Institute of Management Indore,Swiss Mobiliar,24,27
Indian Institute of Management Indore,The Richard Stockton College of New Jersey,41,28
Indian Institute of Management Indore,Open Digital Dentistry,37,37
Indian Institute of Management Indore,Academic Centre for Dentistry Amsterdam,39,39
Indian Institute of Management Indore,University of Cincinnat,40,37
Indian Institute of Management Indore,Rosary College,20,24
Indian Institute of Management Indore,DTE Energy Trading,33,33
Indian Institute of Management Indore,Chang'an University,29,32
Indian Institute of Management Indore,Secretaria Municipal de Conservação e Serviços Públicos,33,36
Indian Institute of Management Indore,Eskişehir Osmangazi Üniversitesi,38,41
Indian Institute of Management Indore,Sri Devaraj Urs Educational Trust,34,34
Indian Institute of Management Indore,R.L. Jalappa Institute of Technology,49,42
Indian Institute of Management Indore,Kalsruhe Institute of Technology (KIT),51,44
Indian Institute of Management Indore,CNRS/LIMSI Lab,24,24
Indian Institute of Management Indore,RBIT and Bio-Technology,30,40
Indian Institute of Management Indore,LR University,20,24
Indian Institute of Management Indore,Universiti of Kuala Lumpur,41,25
Indian Institute of Management Indore,EPR Centre,30,26
Indian Institute of Management Indore,Mapua University,23,26
Indian Institute of Management Indore,CWC,0,0
Indian Institute of Management Indore,Mpec,10,10
Indian Institute of Management Indore,IIT Council,29,25
Indian Institute of Management Indore,Jozef Stefan Institute,41,44
Indian Institute of Management Indore,Chhatrapati Shahu Ji Maharaj University,32,29
Indian Institute of Management Indore,UPPCB,5,5
Indian Institute of Management Indore,PCB,0,0
Indian Institute of Management Indore,Awadh University,23,26
Indian Institute of Management Indore,"Dr B. R. Ambedkar University, Agra",31,29
Indian Institute of Management Indore,University of Rzeszów,38,28
Indian Institute of Management Indore,Gannon University,30,33
Indian Institute of Management Indore,Plymouth State University,29,32
Indian Institute of Management Indore,Machine Intelligence Research Labs (MIR Labs) - Scientific Network for Innovation and Research Excellence,30,33
Indian Institute of Management Indore,Cochin University of Science and Technology,42,38
Indian Institute of Management Indore,TEQIP,14,10
Indian Institute of Management Indore,Technische Universität Clausthal,32,29
Indian Institute of Management Indore,Aristotle University of Thessaloniki,38,33
Indian Institute of Management Indore,Androtics LLC,20,28
Indian Institute of Management Indore,Tokyo Metropolitan University,27,30
Indian Institute of Management Indore,Universidade Federal de Juiz de Fora,38,33
Indian Institute of Management Indore,Brno University of Technology,39,30
Indian Institute of Management Indore,Hannan University,30,33
Indian Institute of Management Indore,Vilinius University,32,29
Indian Institute of Management Indore,"Indian Institute of Science, Bangalore",72,51
Indian Institute of Management Indore,Universidad Nacional de Educacion a Distancia,37,37
Indian Institute of Management Indore,State Key Lab,28,24
Indian Institute of Management Indore,Technical University of Sofia,39,30
Indian Institute of Management Indore,Universidade do Algarve,40,33
Indian Institute of Management Indore,University of Michoacan,43,33
Indian Institute of Management Indore,Institute for Advanced Studies in Basic Sciences (IASBS,46,46
Indian Institute of Management Indore,Mälardalens högskola,25,25
Indian Institute of Management Indore,Indian Institute of Technology Banaras Hindu University,61,48
Indian Institute of Management Indore,Université Nice Sophia Antipolis,41,38
Indian Institute of Management Indore,Univerza v Mariboru,36,36
Indian Institute of Management Indore,University of Victoria,41,31
Indian Institute of Management Indore,Bauer College of Business,35,39
Indian Institute of Management Indore,"Compal Communications, Inc.",31,35
Indian Institute of Management Indore,Louisiana State University in Shreveport,47,44
Indian Institute of Management Indore,IK4-Ikerlan Technology Research Centre,40,35
Indian Institute of Management Indore,Universite Rennes 2 Haute Bretagne,39,34
Indian Institute of Management Indore,National Research Council Canada,38,38
Indian Institute of Management Indore,"Swiss Federal Institute of Technology EPFL, Lausanne",52,45
Indian Institute of Management Indore,Kathmandu Living Labs,28,28
Indian Institute of Management Indore,University of Lichtenstein,44,35
Indian Institute of Management Indore,TongMyong University,32,28
Indian Institute of Management Indore,BiZZdesign,26,30
Indian Institute of Management Indore,Dong-A University,26,33
Indian Institute of Management Indore,Högskolan i Halmstad,32,25
Indian Institute of Management Indore,Saginaw Valley State University,35,38
Indian Institute of Management Indore,Management Development Institute Gurgaon,42,65
Indian Institute of Management Indore,Politechnika Poznanska,31,34
Indian Institute of Management Indore,Ling Tung University,35,32
Indian Institute of Management Indore,Pegatron Corporation,28,28
Indian Institute of Management Indore,Eastern Michigan University,34,31
Indian Institute of Management Indore,Doctoral Candidate in Information Systems,38,44
Indian Institute of Management Indore,Paragon Decision Technology,34,38
Indian Institute of Management Indore,Indian Institute of Management Lucknow,88,80
Indian Institute of Management Indore,University of Texas Rio Grande Valley,41,38
Indian Institute of Management Indore,York University's Schulich School of Business,32,32
Indian Institute of Management Indore,Institut d'Administration des Entreprises de Paris,44,46
Indian Institute of Management Indore,307 Hospital of PLA,32,32
Indian Institute of Management Indore,Beijing University of Technology,43,35
Indian Institute of Management Indore,TDS AG,23,19
Indian Institute of Management Indore,Zhejiang University of Finance and Economics,47,40
Indian Institute of Management Indore,Indian Institutes of Managements,87,87
Indian Institute of Management Indore,Fachhochschule Ludwigshafen,25,28
Indian Institute of Management Indore,INRIA Sophia Antipolis,44,37
Indian Institute of Management Indore,Texas State,29,25
Indian Institute of Management Indore,Novell Pty Ltd,24,27
Indian Institute of Management Indore,Yonsei University College of Medicine,46,35
Indian Institute of Management Indore,Università Carlo Cattaneo,39,33
Indian Institute of Management Indore,IÉSEG School of Management,54,55
Indian Institute of Management Indore,Shamoon College of Engineering,42,36
Indian Institute of Management Indore,Institute of Geology and Geophysics Chinese Academy of Sciences,46,44
Indian Institute of Management Indore,Deloitte Research,33,33
Indian Institute of Management Indore,Ruhr-Universitat Bochum,30,30
Indian Institute of Management Indore,Yahoo Inc.,21,22
Indian Institute of Management Indore,Western Business School,27,30
